,date,low,high,open,close,volume
99,2020-09-08 08:15:00,10266.14348272,10288.0727063,10288.0727063,10266.14348272,76.85410564
100,2020-09-08 08:20:00,10263.63858889,10263.63858889,10263.63858889,10263.63858889,37.52622331
101,2020-09-08 08:25:00,10230.02387609,10231.97074804,10231.97074804,10230.02387609,8.39413514
102,2020-09-08 08:30:00,10200.0,10215.01,10215.01,10200.0,392.58117667
103,2020-09-08 08:35:00,10181.50815679,10193.50954215,10182.59704494,10193.50954215,86985.63733182
104,2020-09-08 08:40:00,10191.48465072,10198.43692854,10193.36334792,10198.43692854,4269.04574706
105,2020-09-08 08:45:00,10147.16650111,10179.46513347,10178.52162647,10168.28760508,5749.60962552
106,2020-09-08 08:50:00,10157.82622309,10171.62326165,10160.81441155,10158.37000123,8505.83686184
107,2020-09-08 08:55:00,10169.13075207,10177.5468224,10173.94008169,10169.13075207,4100.35922016
108,2020-09-08 09:00:00,10150.0,10190.70306952,10153.23797886,10190.70306952,2096.81376449
109,2020-09-08 09:05:00,10186.26531316,10186.26531316,10186.26531316,10186.26531316,0.09585275
110,2020-09-08 09:10:00,10183.03083181,10183.03083181,10183.03083181,10183.03083181,0.03492779
111,2020-09-08 09:15:00,10171.31532479,10193.03504457,10193.03504457,10173.23635702,28.63885747
112,2020-09-08 09:20:00,10168.12690965,10168.12690965,10168.12690965,10168.12690965,65.91833985
113,2020-09-08 09:25:00,10172.66129429,10176.85987746,10172.66129429,10176.85987746,94.10893086
114,2020-09-08 09:30:00,10176.22276105,10176.22276105,10176.22276105,10176.22276105,0.93336315
115,2020-09-08 09:35:00,10149.62205341,10149.62205341,10149.62205341,10149.62205341,69.99006824
116,2020-09-08 09:40:00,10128.31092752,10136.4299542,10128.31092752,10131.70761443,1271.12231967
117,2020-09-08 09:45:00,10089.36972037,10102.50358689,10100.0,10096.81973542,16484.92108259
118,2020-09-08 09:50:00,10051.75828945,10109.95505855,10109.95505855,10079.51338193,104368.93488111
119,2020-09-08 09:55:00,10016.21383753,10043.74823827,10039.2,10016.21383753,133.83634724
120,2020-09-08 10:00:00,10000.0,10044.57868187,10016.21383753,10044.57868187,73483.62949165
121,2020-09-08 10:05:00,10018.85481352,10044.57868187,10043.57473907,10027.74822494,624.14466831
122,2020-09-08 10:10:00,10036.45906682,10040.78144412,10040.78144412,10036.45906682,22237.54486138
123,2020-09-08 10:15:00,10028.95351102,10044.67021623,10028.95351102,10039.06108544,4909.78842567
124,2020-09-08 10:20:00,10039.06108544,10039.06108544,10039.06108544,10039.06108544,0.0
125,2020-09-08 10:25:00,10016.49512924,10039.06108544,10039.06108544,10018.0048421,7546.14843082
126,2020-09-08 10:30:00,10000.0,10033.34540957,10033.34540957,10000.0,506.152313
127,2020-09-08 10:35:00,9982.85406242,10006.69894247,9990.0,10000.24936745,17653.90963793
128,2020-09-08 10:40:00,10022.60147502,10038.79599354,10022.60147502,10038.79599354,158.38029292
129,2020-09-08 10:45:00,10035.36392906,10038.50087335,10035.82766833,10035.36392906,22.84245014
130,2020-09-08 10:50:00,10042.55163827,10042.55163827,10042.55163827,10042.55163827,2008.51032765
131,2020-09-08 10:55:00,10045.09749343,10057.65637627,10046.08157359,10046.51535139,2728.33427763
132,2020-09-08 11:00:00,10046.51535139,10077.0052806,10046.51535139,10077.0052806,25970.44284236
133,2020-09-08 11:05:00,10027.91373875,10049.39493811,10049.39493811,10027.91373875,1816.28247579
134,2020-09-08 11:10:00,10019.32979149,10024.66303645,10021.83346835,10019.32979149,755.2575482
135,2020-09-08 11:15:00,10010.28080846,10018.02273678,10015.13272525,10015.48606858,1667.8660844
136,2020-09-08 11:20:00,10002.50009307,10005.174342,10002.50009307,10005.174342,87.28829564
137,2020-09-08 11:25:00,9999.46873165,10016.86039232,10013.53743238,10007.46549474,1263.81358534
138,2020-09-08 11:30:00,9987.43589062,10018.00957199,9987.43589062,10018.00957199,821.01120268
139,2020-09-08 11:35:00,10018.00957199,10018.00957199,10018.00957199,10018.00957199,0.0
140,2020-09-08 11:40:00,9950.4977369,9990.02040257,9984.76574819,9950.4977369,11356.01068554
141,2020-09-08 11:45:00,9953.48462412,9982.38815441,9953.48462412,9972.80491419,4841.70390777
142,2020-09-08 11:50:00,9930.06745109,9950.0,9950.0,9948.42312403,1158.78071604
143,2020-09-08 11:55:00,9975.61628573,9989.46210096,9975.61628573,9989.46210096,663.8258379
144,2020-09-08 12:00:00,9952.13492363,9987.84728672,9952.13492364,9987.84728672,4798.4358289
145,2020-09-08 12:05:00,9969.90565878,9987.52819029,9978.16912511,9969.90565878,4225.00577463
146,2020-09-08 12:10:00,9938.22421315,9969.38384117,9969.38384117,9938.22421315,399.23722355
147,2020-09-08 12:15:00,9927.58549663,9987.11592068,9937.73290841,9987.11592068,2037.56118731
148,2020-09-08 12:20:00,9992.28046053,9997.34922363,9993.70855868,9993.0,269.89282772
149,2020-09-08 12:25:00,9981.76208488,10000.49712603,9989.78988798,9991.24785051,3657.86899818
150,2020-09-08 12:30:00,10013.25166756,10039.37725288,10013.25166756,10039.37725288,26704.90238758
151,2020-09-08 12:35:00,9978.7514468,10031.39970236,10023.04810569,9978.7514468,6.19707702
152,2020-09-08 12:40:00,9994.02186138,9994.02186138,9994.02186138,9994.02186138,896.16224132
153,2020-09-08 12:45:00,9977.13640974,9986.49543236,9977.13640974,9979.61365427,3278.84424861
154,2020-09-08 12:50:00,9983.73256349,9983.73256349,9983.73256349,9983.73256349,55.90890235
155,2020-09-08 12:55:00,9995.17988841,10019.12345145,9995.17988841,10019.12345145,6930.31947973
156,2020-09-08 13:00:00,10019.12345145,10019.12345145,10019.12345145,10019.12345145,0.0
157,2020-09-08 13:05:00,9996.01299787,10000.62445442,10000.62445442,9996.01299787,5076.93392728
158,2020-09-08 13:10:00,9994.40651509,10022.0328007,10010.56774597,10022.0328007,3144.61786399
159,2020-09-08 13:15:00,9975.93315114,9975.93315115,9975.93315114,9975.93315115,370.55354291
160,2020-09-08 13:20:00,9967.03288342,9982.34110035,9982.34110034,9968.47248718,6316.00668633
161,2020-09-08 13:25:00,9960.0,9960.0,9960.0,9960.0,100.0000932
162,2020-09-08 13:30:00,9930.00000003,10013.61550123,9950.0,9958.77955971,27475.3230844
163,2020-09-08 13:35:00,9982.58681091,9982.58681091,9982.58681091,9982.58681091,0.05959604
164,2020-09-08 13:40:00,9930.49709768,9972.84626564,9972.84626563,9945.2659469,7894.68112714
165,2020-09-08 13:45:00,9938.51374645,9950.47029346,9938.51374645,9945.5924152,1375.14572795
166,2020-09-08 13:50:00,9958.60665288,9958.60665288,9958.60665288,9958.60665288,0.2587246
167,2020-09-08 13:55:00,9968.71993426,9994.69305389,9968.71993426,9993.69395988,6060.10959581
168,2020-09-08 14:00:00,9979.6153912,10001.07291592,9990.0,9979.6153912,12408.21091837
169,2020-09-08 14:05:00,9992.12307045,10068.9251144,9994.62224425,10068.9251144,25961.42246264
170,2020-09-08 14:10:00,10039.27139446,10056.12686237,10056.12686237,10052.60839343,2046.0188551
171,2020-09-08 14:15:00,10080.72880981,10108.31540693,10098.69065236,10091.69612519,5375.54719646
172,2020-09-08 14:20:00,10067.40940185,10077.67529864,10067.40940185,10077.67529864,112.37349411
173,2020-09-08 14:25:00,10083.89716718,10120.73833694,10089.10497253,10120.73833694,1279.00805683
174,2020-09-08 14:30:00,10119.38445732,10140.91000481,10119.38445732,10119.9246075,12125.73902
175,2020-09-08 14:35:00,10111.1201563,10117.60434098,10111.1201563,10117.60434098,1065.00709833
176,2020-09-08 14:40:00,10105.5034492,10115.1640512,10105.5034492,10115.1640512,0.08031189
177,2020-09-08 14:45:00,10104.18194616,10106.97473167,10106.97473167,10104.18194616,1308.2209918
178,2020-09-08 14:50:00,10092.12145326,10102.2700838,10095.03464385,10102.2700838,302.80996546
179,2020-09-08 14:55:00,10085.51747471,10100.41867769,10094.98129977,10100.41867769,676.6712844
180,2020-09-08 15:00:00,10085.01295561,10109.95252558,10086.02987603,10109.95252558,559.73553161
181,2020-09-08 15:05:00,10112.08257629,10112.08257629,10112.08257629,10112.08257629,10.31978475
182,2020-09-08 15:10:00,10127.96168548,10148.98769256,10128.64271859,10134.69529217,123.1372407
183,2020-09-08 15:15:00,10124.75636066,10136.64671218,10135.65542865,10124.75636066,205.72208029
184,2020-09-08 15:20:00,10118.32067375,10146.08410385,10146.08410385,10118.32067375,1097.67167433
185,2020-09-08 15:25:00,10124.97718588,10124.97718588,10124.97718588,10124.97718588,0.12372722
186,2020-09-08 15:30:00,10081.35300557,10115.91315467,10115.91315467,10094.53430028,10091.14543891
187,2020-09-08 15:35:00,10090.73997136,10090.91515362,10090.73997136,10090.91515362,325.20981062
188,2020-09-08 15:40:00,10088.31561199,10099.91780311,10090.41909815,10099.91780311,1392.27125807
189,2020-09-08 15:45:00,10079.8549976,10087.59732113,10087.59732113,10085.60493849,425.28098836
190,2020-09-08 15:50:00,10069.97148898,10079.73899747,10069.97148898,10079.73899747,201.09459076
191,2020-09-08 15:55:00,10073.39007984,10099.38297728,10073.39007984,10099.38297728,571.32652709
192,2020-09-08 16:00:00,10091.38459946,10097.60191477,10097.60191477,10091.38459946,212.38484064
193,2020-09-08 16:05:00,10113.14400831,10138.30830474,10113.14400831,10134.0,37130.73335771
194,2020-09-08 16:10:00,10139.9805534,10139.9805534,10139.9805534,10139.9805534,0.00385319
195,2020-09-08 16:15:00,10128.61817858,10141.69800312,10128.61817858,10141.69800312,30.51086363
196,2020-09-08 16:20:00,10137.09896702,10144.626944,10137.09896702,10141.1257968,59.45354365
197,2020-09-08 16:25:00,10149.34993632,10169.75998712,10149.90560283,10151.48093795,1227.57720788
198,2020-09-08 16:30:00,10135.45004951,10143.01613636,10143.01613636,10135.45004951,47.25374227
199,2020-09-08 16:35:00,10134.15153093,10142.01221136,10142.01221136,10134.15153094,7636.52799531
200,2020-09-08 16:40:00,10127.62618856,10129.61825851,10129.61825851,10127.62618856,4.1790354
201,2020-09-08 16:45:00,10137.6303293,10137.6303293,10137.6303293,10137.6303293,19.73796625
202,2020-09-08 16:50:00,10125.60224162,10144.2347242,10125.60224162,10144.2347242,3502.59165178
203,2020-09-08 16:55:00,10145.67240134,10150.73636034,10150.73636034,10145.67240134,145.24336551
204,2020-09-08 17:00:00,10143.37028318,10149.60975611,10149.60975611,10143.37028318,480.21843169
205,2020-09-08 17:05:00,10121.96848108,10126.01727548,10124.29482445,10121.96848108,2.631619
206,2020-09-08 17:10:00,10119.90133788,10119.90133788,10119.90133788,10119.90133788,0.07448247
207,2020-09-08 17:15:00,10119.90133788,10119.90133788,10119.90133788,10119.90133788,0.0
208,2020-09-08 17:20:00,10119.90133788,10119.90133788,10119.90133788,10119.90133788,0.0
209,2020-09-08 17:25:00,10117.54940847,10129.92774507,10129.92774507,10117.54940847,0.222088
210,2020-09-08 17:30:00,10115.50927933,10127.97346178,10115.50927933,10127.97346178,14.6734652
211,2020-09-08 17:35:00,10125.5770906,10133.93632663,10133.93632663,10125.5770906,3047.60194777
212,2020-09-08 17:40:00,10130.69577088,10133.76505679,10130.69577088,10133.76505679,904.47226524
213,2020-09-08 17:45:00,10156.45963224,10158.79732571,10156.45963224,10158.69019138,755.45544065
214,2020-09-08 17:50:00,10147.43042316,10155.28517508,10153.00613937,10152.44968691,3227.1224201
215,2020-09-08 17:55:00,10147.49583001,10158.89481338,10158.89481338,10153.30319612,1773.12447298
216,2020-09-08 18:00:00,10140.05655561,10156.8700041,10153.30319611,10140.05655561,1038.81015116
217,2020-09-08 18:05:00,10135.3625558,10135.3625558,10135.3625558,10135.3625558,0.00121624
218,2020-09-08 18:10:00,10111.79989561,10129.04550648,10129.04550648,10111.79989561,3329.88167612
219,2020-09-08 18:15:00,10098.0,10110.39825561,10098.0,10110.39825561,3041.45748266
220,2020-09-08 18:20:00,10094.37482034,10105.81685617,10101.38308283,10098.73130394,3341.59348753
221,2020-09-08 18:25:00,10097.09187054,10112.1415794,10111.06323489,10097.09187054,4435.69204959
222,2020-09-08 18:30:00,10097.09187054,10097.09187054,10097.09187054,10097.09187054,0.0
223,2020-09-08 18:35:00,10085.76709086,10093.89641036,10093.89641036,10085.76709086,28111.54646417
224,2020-09-08 18:40:00,9986.05710555,10064.18050157,10064.18050157,9986.05710555,3998.67804935
225,2020-09-08 18:45:00,9966.36371905,10000.43060885,10000.43060885,9966.36371905,2866.29879115
226,2020-09-08 18:50:00,9931.70038522,9979.48247693,9979.48247693,9956.13795251,144959.44842312
227,2020-09-08 18:55:00,9947.0,9997.61639505,9964.81432981,9997.61639505,1579.70317292
228,2020-09-08 19:00:00,9959.5,9982.2479692,9982.2479692,9962.01396528,896.43438321
229,2020-09-08 19:05:00,9969.25381747,9977.79417204,9969.25381747,9977.79417204,1332.85795548
230,2020-09-08 19:10:00,9968.80384963,10000.34471959,9968.80384963,10000.0,4060.47337821
231,2020-09-08 19:15:00,9985.56744569,10006.29310828,9985.56744569,10006.29310828,4819.01405607
232,2020-09-08 19:20:00,9994.47092213,9994.47092213,9994.47092213,9994.47092213,17.10263858
233,2020-09-08 19:25:00,9988.82340128,10021.95478361,9988.82340128,10014.89900985,21308.64551742
234,2020-09-08 19:30:00,10054.7699751,10054.7699751,10054.7699751,10054.7699751,2131.61123472
235,2020-09-08 19:35:00,10021.65651026,10021.65651026,10021.65651026,10021.65651026,0.00090194
236,2020-09-08 19:40:00,10015.27362273,10039.22866023,10039.22866023,10025.89253601,4294.8632393
237,2020-09-08 19:45:00,10010.85741208,10024.18030247,10024.18030247,10010.85741209,5033.79677365
238,2020-09-08 19:50:00,10001.0,10007.34039352,10007.34039352,10001.50017321,730.09171063
239,2020-09-08 19:55:00,10001.0,10007.56604329,10007.56604329,10001.0,1237.14020976
240,2020-09-08 20:00:00,10005.73866193,10005.73866193,10005.73866193,10005.73866193,0.9286326
241,2020-09-08 20:05:00,10010.12267885,10016.65120132,10012.0450639,10016.65120132,0.11671993
242,2020-09-08 20:10:00,9989.06037297,9997.89547332,9997.89547332,9989.06037297,2407.56463081
243,2020-09-08 20:15:00,9986.0,9988.56097433,9988.56097433,9986.0,2294.95140449
244,2020-09-08 20:20:00,9996.46008065,10017.17867897,9996.46008065,10017.17867897,100.17378608
245,2020-09-08 20:25:00,10023.04348097,10032.20259397,10023.04348097,10032.20259397,21026.76461168
246,2020-09-08 20:30:00,10029.7757343,10057.66965142,10029.7757343,10046.08147882,23195.97266043
247,2020-09-08 20:35:00,10046.08147882,10046.08147882,10046.08147882,10046.08147882,0.0
248,2020-09-08 20:40:00,10026.51614404,10032.41013186,10026.51614404,10027.75847877,4622.39900769
249,2020-09-08 20:45:00,10012.41962783,10028.25999576,10028.25999576,10012.41962783,1801.21723487
250,2020-09-08 20:50:00,9999.99072584,9999.99072584,9999.99072584,9999.99072584,248.87976918
251,2020-09-08 20:55:00,10011.79590066,10017.26038616,10017.26038616,10011.79590066,200.66158334
252,2020-09-08 21:00:00,9980.53582201,9984.30229962,9984.30229962,9980.53582201,10087.31076946
253,2020-09-08 21:05:00,9989.41079562,9990.80933449,9989.41079562,9990.80933449,303.14383057
254,2020-09-08 21:10:00,9990.80933449,10001.31846888,9990.80933449,10001.31846888,4.55274836
255,2020-09-08 21:15:00,9986.00600376,9997.52399569,9986.96305124,9997.52399569,107.6985362
256,2020-09-08 21:20:00,9998.90216979,10021.26858602,9998.90216979,10021.26858602,291.7136044
257,2020-09-08 21:25:00,9997.52399569,9997.52399569,9997.52399569,9997.52399569,1.99820512
258,2020-09-08 21:30:00,9999.45648225,10000.26253749,9999.45648225,10000.08480536,1716.59542082
259,2020-09-08 21:35:00,9991.26354557,10008.64480922,9991.26354557,10008.64480922,1082.74243141
260,2020-09-08 21:40:00,9990.00983908,10019.42905302,10019.42905302,9990.00983909,10717.75654018
261,2020-09-08 21:45:00,9974.52174892,10012.21940821,9974.52174892,10012.21940821,1250.69077782
262,2020-09-08 21:50:00,10005.91208061,10034.23886894,10014.36637681,10034.23886894,27154.51525018
263,2020-09-08 21:55:00,10023.22417351,10039.78215713,10029.0,10023.22417351,2606.16120102
264,2020-09-08 22:00:00,10004.99483638,10035.37269923,10035.37269923,10018.77202227,3324.74029233
265,2020-09-08 22:05:00,9986.53,9993.2625563,9986.53,9993.2625563,1784.68680002
266,2020-09-08 22:10:00,9940.50651028,9954.06174038,9954.06174038,9940.50651028,51.72554016
267,2020-09-08 22:15:00,9863.5290733,9938.39363464,9938.0,9879.35766775,113137.49496702
268,2020-09-08 22:20:00,9850.0,9949.29552271,9874.93495491,9949.29552271,2926.69807077
269,2020-09-08 22:25:00,9925.0,9925.0,9925.0,9925.0,1744.94591075
270,2020-09-08 22:30:00,9905.65086084,10205.08511932,9905.65086084,10159.9770761,35122.4024727
271,2020-09-08 22:35:00,10017.54713817,10121.44279877,10121.44279877,10017.54713817,14203.09185429
272,2020-09-08 22:40:00,9966.45133364,10039.38076946,9982.57562714,10039.38076946,12363.63061489
273,2020-09-08 22:45:00,10033.18309785,10068.36455355,10033.18309785,10068.36455355,19.52413669
274,2020-09-08 22:50:00,10076.23692945,10122.03187718,10076.23692945,10090.57501054,15442.70701649
275,2020-09-08 22:55:00,10103.42835683,10128.75092444,10128.75092444,10103.42835683,4256.91080748
276,2020-09-08 23:00:00,10107.95308152,10154.67642292,10107.95308152,10135.95308152,1842.05979842
277,2020-09-08 23:05:00,10112.87580179,10121.24113747,10121.24113747,10112.87580179,27360.3079245
278,2020-09-08 23:10:00,10103.51769319,10105.22265254,10103.51769319,10105.22265254,10130.34161408
279,2020-09-08 23:15:00,10093.01571899,10125.51994031,10100.17871333,10125.51994031,2838.17372054
280,2020-09-08 23:20:00,10110.0,10110.0,10110.0,10110.0,295.9443684
281,2020-09-08 23:25:00,10085.11556874,10089.4341725,10089.06537965,10089.4341725,2361.69933489
282,2020-09-08 23:30:00,10088.13197482,10097.81193364,10091.5269544,10088.13197482,370.98668619
283,2020-09-08 23:35:00,10096.59963327,10096.59963327,10096.59963327,10096.59963327,2140.47912225
284,2020-09-08 23:40:00,10090.20525965,10090.20525965,10090.20525965,10090.20525965,0.16780011
285,2020-09-08 23:45:00,10088.6755758,10088.6755758,10088.6755758,10088.6755758,0.00686029
