date,open,high,low,close,volume,s2,lowest,MinPoint,MaxPoint,buy_signal,sell_signal
2020-10-09 06:25:00,351.91,352.46,351.68,351.68,22.228162,350.0327533333333,,351.68,351.91,0,0
2020-10-09 06:30:00,351.68,352.37,351.68,352.37,2.638699,350.0327533333333,,351.68,351.91,0,0
2020-10-09 06:35:00,352.37,354.18,352.11,353.94,190.754806,350.0327533333333,,351.68,351.91,0,0
2020-10-09 06:40:00,353.94,356.51,353.94,356.23,180.998182,350.0327533333333,,351.68,356.51,0,0
2020-10-09 06:45:00,356.23,356.73,355.52,355.75,23.43687,350.0327533333333,,355.52,356.51,0,0
2020-10-09 06:50:00,355.75,356.16,355.45,355.99,23.288124,350.0327533333333,,355.52,356.51,0,0
2020-10-09 06:55:00,355.99,356.21,355.99,356.19,47.086129,350.0327533333333,,355.52,356.51,0,0
2020-10-09 07:00:00,356.19,358.38,356.19,358.24,221.499647,350.0327533333333,,355.52,356.51,0,0
2020-10-09 07:05:00,358.24,360.0,358.24,359.77,69.7178,350.0327533333333,,355.52,360.0,0,0
2020-10-09 07:10:00,359.77,359.77,358.79,358.84,52.267168,350.0327533333333,,358.79,360.0,0,0
2020-10-09 07:15:00,358.84,359.32,358.71,359.01,17.69094501,350.0327533333333,,358.79,360.0,0,0
2020-10-09 07:20:00,359.01,362.02,358.54,361.47,44.66950033,350.0327533333333,,358.79,362.02,0,0
2020-10-09 07:25:00,361.47,361.57,359.65,359.65,82.397513,350.0327533333333,,358.79,362.02,0,0
2020-10-09 07:30:00,359.65,359.89,359.41,359.62,9.920531,350.0327533333333,,358.79,359.89,0,0
2020-10-09 07:35:00,359.62,359.92,359.35,359.35,7.04015,350.0327533333333,,358.79,359.89,0,0
2020-10-09 07:40:00,359.35,359.69,359.35,359.69,19.97211,350.0327533333333,,358.79,359.69,0,0
2020-10-09 07:45:00,359.69,359.69,358.18,358.18,8.117351,350.0327533333333,,358.18,359.69,0,0
2020-10-09 07:50:00,358.18,359.03,358.18,358.56,101.602419,350.0327533333333,,358.18,359.69,0,0
2020-10-09 07:55:00,358.56,359.1,358.56,359.1,14.016158,350.0327533333333,,358.18,359.69,0,0
2020-10-09 08:00:00,359.1,359.94,359.09,359.6,53.127457,350.0327533333333,,358.18,359.94,0,0
2020-10-09 08:05:00,359.6,359.6,358.64,358.64,15.90245174,350.0327533333333,,358.64,359.94,0,0
2020-10-09 08:10:00,358.64,359.81,358.64,359.62,47.802185,350.0327533333333,,358.64,359.94,0,0
2020-10-09 08:15:00,359.62,359.81,359.49,359.78,3.697601,350.0327533333333,,358.64,359.81,0,0
2020-10-09 08:20:00,359.78,359.78,359.48,359.59,14.87099782,350.0327533333333,,358.64,359.81,0,0
2020-10-09 08:25:00,359.59,359.86,359.31,359.31,26.654742,350.0327533333333,,359.31,359.81,0,0
2020-10-09 08:30:00,359.31,359.61,359.31,359.58,14.352897,350.0327533333333,,359.31,359.61,0,0
2020-10-09 08:35:00,359.58,359.85,359.43,359.51,44.286627,350.0327533333333,,359.43,359.61,0,0
2020-10-09 08:40:00,359.51,359.7,359.51,359.67,15.39767747,350.0327533333333,,359.43,359.61,0,0
2020-10-09 08:45:00,359.67,360.56,359.67,360.46,105.158774,350.0327533333333,,359.43,360.56,0,0
2020-10-09 08:50:00,360.46,360.46,358.97,359.14,16.661766,350.0327533333333,,359.43,360.56,0,0
2020-10-09 08:55:00,359.14,359.16,358.54,359.09,3.09037,350.0327533333333,,358.54,360.56,0,0
2020-10-09 09:00:00,359.09,359.78,359.09,359.76,4.789833,350.0327533333333,,358.54,360.56,0,0
2020-10-09 09:05:00,359.76,360.44,359.76,360.0,45.679024,350.0327533333333,,358.54,360.56,0,0
2020-10-09 09:10:00,360.0,360.15,359.79,360.03,7.763291,350.0327533333333,,358.54,360.15,0,0
2020-10-09 09:15:00,360.03,360.08,359.35,359.36,5.516438,350.0327533333333,,358.54,360.15,0,0
2020-10-09 09:20:00,359.36,359.54,359.1,359.1,46.977001,350.0327533333333,,359.1,360.15,0,0
2020-10-09 09:25:00,359.1,359.49,359.09,359.33,1.96908233,350.0327533333333,,359.1,360.15,0,0
2020-10-09 09:30:00,359.33,360.4,359.15,360.4,27.787484,350.0327533333333,,359.1,360.4,0,0
2020-10-09 09:35:00,360.4,360.4,359.5,359.5,221.359282,350.0327533333333,,359.5,360.4,0,0
2020-10-09 09:40:00,359.5,359.84,359.5,359.67,40.675465,350.0327533333333,,359.5,360.4,0,0
2020-10-09 09:45:00,359.67,360.0,359.67,360.0,24.372784,350.0327533333333,,359.5,360.4,0,0
2020-10-09 09:50:00,360.0,360.22,360.0,360.14,35.187672,350.0327533333333,,359.5,360.22,0,0
2020-10-09 09:55:00,360.14,360.22,360.04,360.05,11.66255996,350.0327533333333,,360.04,360.22,0,0
2020-10-09 10:00:00,360.05,360.69,360.05,360.43,16.74815414,350.0327533333333,,360.04,360.69,0,0
2020-10-09 10:05:00,360.43,360.63,360.01,360.14,1.69933927,350.0327533333333,,360.04,360.69,0,0
2020-10-09 10:10:00,360.14,360.49,360.06,360.13,16.72565145,350.0327533333333,,360.06,360.69,0,0
2020-10-09 10:15:00,360.13,360.35,360.13,360.28,2.423817,350.0327533333333,,360.06,360.35,0,0
2020-10-09 10:20:00,360.28,360.3,360.1,360.18,3.25199272,350.0327533333333,,360.06,360.35,0,0
2020-10-09 10:25:00,360.18,360.78,359.53,359.57,12.08031693,350.0327533333333,,360.06,360.35,0,0
2020-10-09 10:30:00,359.57,359.61,359.25,359.25,16.327377,350.0327533333333,,359.25,360.35,0,0
2020-10-09 10:35:00,359.25,360.21,359.25,359.95,42.12972532,350.0327533333333,,359.25,360.35,0,0
2020-10-09 10:40:00,359.95,360.1,359.95,360.1,0.707994,350.0327533333333,,359.25,360.35,0,0
2020-10-09 10:45:00,360.1,360.65,360.06,360.42,7.80920155,350.0327533333333,,359.25,360.35,0,0
2020-10-09 10:50:00,360.42,361.21,360.42,361.21,6.481059,350.0327533333333,,359.25,361.21,0,0
2020-10-09 10:55:00,361.21,361.87,360.93,361.03,59.714611,350.0327533333333,,359.25,361.21,0,0
2020-10-09 11:00:00,361.03,361.34,360.48,360.66,32.008621,350.0327533333333,,359.25,361.21,0,0
2020-10-09 11:05:00,360.66,360.66,359.87,360.08,113.156131,350.0327533333333,,359.87,361.21,0,0
2020-10-09 11:10:00,360.08,360.86,360.08,360.86,8.44014216,350.0327533333333,,359.87,361.21,0,0
2020-10-09 11:15:00,360.86,361.3,360.86,361.13,45.51820673,350.0327533333333,,359.87,361.3,0,0
2020-10-09 11:20:00,361.13,361.13,360.44,360.44,7.23767681,350.0327533333333,,360.44,361.3,0,0
2020-10-09 11:25:00,360.44,360.93,360.44,360.93,16.10743663,350.0327533333333,,360.44,361.3,0,0
2020-10-09 11:30:00,360.93,361.42,360.81,361.16,15.1232,350.0327533333333,,360.44,361.3,0,0
2020-10-09 11:35:00,361.16,361.99,361.16,361.88,51.528836,350.0327533333333,,360.44,361.3,0,0
2020-10-09 11:40:00,361.88,363.5,361.88,363.02,200.976506,350.0327533333333,,360.44,361.3,0,0
2020-10-09 11:45:00,363.02,364.99,363.02,364.69,69.657403,350.0327533333333,,360.44,361.3,0,0
2020-10-09 11:50:00,364.69,365.63,364.59,365.32,58.84149632,350.0327533333333,,360.44,365.63,0,0
2020-10-09 11:55:00,365.32,365.99,365.07,365.23,77.14319729,350.0327533333333,,360.44,365.63,0,0
2020-10-09 12:00:00,365.23,366.48,364.38,364.6,131.460902,350.0327533333333,,360.44,365.63,0,0
2020-10-09 12:05:00,364.6,364.6,363.47,363.64,18.020749,350.0327533333333,,363.47,365.63,0,0
2020-10-09 12:10:00,363.64,364.39,363.64,364.07,34.03951116,350.0327533333333,,363.47,364.39,0,0
2020-10-09 12:15:00,364.07,364.81,363.78,363.78,15.2674972,350.0327533333333,,363.78,364.39,0,0
2020-10-09 12:20:00,363.78,364.19,363.64,364.19,3.417192,350.0327533333333,,363.78,364.39,0,0
2020-10-09 12:25:00,364.19,364.54,364.04,364.3,11.58209,350.0327533333333,,363.78,364.39,0,0
2020-10-09 12:30:00,364.3,364.98,364.3,364.81,12.10541855,350.0327533333333,,363.78,364.98,0,0
2020-10-09 12:35:00,364.81,364.81,364.44,364.44,0.552229,350.0327533333333,,363.78,364.98,0,0
2020-10-09 12:40:00,364.44,364.44,364.03,364.03,0.694202,350.0327533333333,,363.78,364.98,0,0
2020-10-09 12:45:00,364.03,364.1,363.81,363.81,12.09527607,350.0327533333333,,363.81,364.98,0,0
2020-10-09 12:50:00,363.81,364.49,363.81,364.49,33.709886,350.0327533333333,,363.81,364.49,0,0
2020-10-09 12:55:00,364.49,364.49,364.18,364.18,8.228764,350.0327533333333,,364.18,364.49,0,0
2020-10-09 13:00:00,364.18,364.63,364.18,364.58,83.327203,350.0327533333333,,364.18,364.63,0,0
2020-10-09 13:05:00,364.58,364.58,364.15,364.51,8.125453,350.0327533333333,,364.18,364.63,0,0
2020-10-09 13:10:00,364.51,364.83,364.4,364.4,28.788444,350.0327533333333,,364.4,364.63,0,0
2020-10-09 13:15:00,364.4,364.51,364.17,364.51,3.875368,350.0327533333333,,364.4,364.63,0,0
2020-10-09 13:20:00,364.51,365.0,364.51,364.87,16.65768586,350.0327533333333,,364.4,365.0,0,0
2020-10-09 13:25:00,364.87,364.87,364.48,364.48,15.782743,350.0327533333333,,364.4,365.0,0,0
2020-10-09 13:30:00,364.48,364.63,364.19,364.31,6.811464,350.0327533333333,,364.19,365.0,0,0
2020-10-09 13:35:00,364.31,364.53,364.31,364.49,36.346215,350.0327533333333,,364.19,365.0,0,0
2020-10-09 13:40:00,364.49,364.99,364.49,364.99,78.52838727,350.0327533333333,,364.19,365.0,0,0
2020-10-09 13:45:00,364.99,365.0,364.8,365.0,19.36716717,350.0327533333333,,364.8,365.0,0,0
2020-10-09 13:50:00,365.0,365.37,364.82,365.14,16.14936957,350.0327533333333,,364.8,365.0,0,0
2020-10-09 13:55:00,365.14,365.31,364.96,365.31,8.66038689,350.0327533333333,,364.8,365.31,0,0
2020-10-09 14:00:00,365.31,365.58,364.6,364.6,196.15811988,350.0327533333333,,364.8,365.31,0,0
2020-10-09 14:05:00,364.6,364.6,363.08,363.26,30.222204,350.0327533333333,,364.8,365.31,0,0
2020-10-09 14:10:00,363.26,363.29,362.73,362.98,8.454886,350.0327533333333,,362.73,365.31,0,0
2020-10-09 14:15:00,362.98,363.62,362.93,363.12,39.890855,350.0327533333333,,362.73,365.31,0,0
2020-10-09 14:20:00,363.12,363.39,363.12,363.31,25.092287,350.0327533333333,,362.73,365.31,0,0
2020-10-09 14:25:00,363.31,363.6,363.24,363.29,19.35819952,350.0327533333333,,362.73,365.31,0,1
2020-10-09 14:30:00,363.29,363.99,363.29,363.67,27.11751328,350.0327533333333,,362.73,363.99,0,0
2020-10-09 14:35:00,363.67,363.93,363.05,363.06,5.05158,350.0327533333333,,363.05,363.99,0,0
2020-10-09 14:40:00,363.06,363.67,363.06,363.65,14.47951302,350.0327533333333,,363.05,363.67,0,0
2020-10-09 14:45:00,363.65,363.65,363.07,363.17,6.10746385,350.0327533333333,,363.07,363.67,0,0
2020-10-09 14:50:00,363.17,363.6,362.91,363.38,4.664837,350.0327533333333,,363.07,363.67,0,0
2020-10-09 14:55:00,363.38,363.5,363.38,363.5,1.447342,350.0327533333333,,363.07,363.5,0,0
2020-10-09 15:00:00,363.5,363.89,363.29,363.29,0.721485,350.0327533333333,,363.07,363.5,0,0
2020-10-09 15:05:00,363.29,363.34,362.55,362.64,31.179815,350.0327533333333,,362.55,363.5,0,0
2020-10-09 15:10:00,362.64,363.72,362.64,363.34,65.877432,350.0327533333333,,362.55,363.5,0,0
2020-10-09 15:15:00,363.34,364.3,363.34,364.3,1.162959,350.0327533333333,,362.55,363.5,0,0
2020-10-09 15:20:00,364.3,364.86,364.12,364.86,7.350685,350.0327533333333,,362.55,364.86,0,0
2020-10-09 15:25:00,364.86,364.86,364.56,364.6,3.251083,350.0327533333333,,362.55,364.86,0,0
2020-10-09 15:30:00,364.6,364.6,363.77,363.77,5.607223,350.0327533333333,,362.55,364.86,0,0
2020-10-09 15:35:00,363.77,363.77,363.57,363.73,4.870197,350.0327533333333,,362.55,364.86,0,0
2020-10-09 15:40:00,363.73,363.8,363.16,363.16,5.147846,350.0327533333333,,363.16,364.86,0,0
2020-10-09 15:45:00,363.16,363.43,363.13,363.43,2.642931,350.0327533333333,,363.16,363.43,0,0
2020-10-09 15:50:00,363.43,363.48,363.23,363.28,0.911682,350.0327533333333,,363.23,363.43,0,0
2020-10-09 15:55:00,363.28,363.98,363.28,363.47,2.436363,350.0327533333333,,363.23,363.43,0,0
2020-10-09 16:00:00,363.47,364.87,363.47,364.87,78.376406,350.0327533333333,,363.23,364.87,0,0
2020-10-09 16:05:00,364.87,364.87,364.15,364.2,8.393309,350.0327533333333,,364.15,364.87,0,0
2020-10-09 16:10:00,364.2,364.61,364.17,364.35,31.306125,350.0327533333333,,364.15,364.87,0,0
2020-10-09 16:15:00,364.35,364.46,363.95,364.27,25.319873,350.0327533333333,,364.15,364.87,0,0
2020-10-09 16:20:00,364.27,364.38,364.09,364.38,9.72468812,350.0327533333333,,364.15,364.38,0,0
2020-10-09 16:25:00,364.38,364.45,364.04,364.04,25.550613,350.0327533333333,,364.04,364.38,0,0
2020-10-09 16:30:00,364.04,364.46,363.88,364.46,11.539151,350.0327533333333,,364.04,364.38,0,0
2020-10-09 16:35:00,364.46,364.58,364.46,364.58,0.276189,350.0327533333333,,364.04,364.58,0,0
2020-10-09 16:40:00,364.58,364.58,363.8,363.8,23.96269051,350.0327533333333,,364.04,364.58,0,0
2020-10-09 16:45:00,363.8,363.91,363.74,363.74,36.40035426,350.0327533333333,,364.04,364.58,0,0
2020-10-09 16:50:00,363.74,363.75,363.54,363.54,6.686724,350.0327533333333,,363.54,364.58,0,0
2020-10-09 16:55:00,363.54,364.22,363.54,364.22,1.865633,350.0327533333333,,363.54,364.22,0,0
2020-10-09 17:00:00,364.22,364.22,363.85,363.89,4.091685,350.0327533333333,,363.54,364.22,0,0
2020-10-09 17:05:00,363.89,363.9,363.4,363.4,19.397391,350.0327533333333,,363.54,364.22,0,0
2020-10-09 17:10:00,363.4,363.74,363.08,363.1,64.738017,350.0327533333333,,363.54,364.22,0,0
2020-10-09 17:15:00,363.1,363.41,363.02,363.02,62.294339,350.0327533333333,,363.54,364.22,0,0
2020-10-09 17:20:00,363.02,363.03,363.0,363.0,50.710383,350.0327533333333,,363.0,364.22,0,0
2020-10-09 17:25:00,363.0,363.48,363.0,363.32,0.133827,350.0327533333333,,363.0,364.22,0,0
2020-10-09 17:30:00,363.32,363.41,362.94,363.15,40.344177,350.0327533333333,,363.0,364.22,0,0
2020-10-09 17:35:00,363.15,364.03,363.15,363.8,53.454949,350.0327533333333,,363.0,364.22,0,0
2020-10-09 17:40:00,363.8,364.1,363.72,364.1,4.08270914,350.0327533333333,,363.0,364.1,0,0
2020-10-09 17:45:00,364.1,364.26,364.0,364.0,0.274558,350.0327533333333,,364.0,364.1,0,0
2020-10-09 17:50:00,364.0,364.55,364.0,364.55,4.840719,350.0327533333333,,364.0,364.55,0,0
2020-10-09 17:55:00,364.55,364.55,364.55,364.55,0.0,350.0327533333333,,364.0,364.55,0,0
2020-10-09 18:00:00,364.55,364.93,364.53,364.53,0.375938,350.0327533333333,,364.53,364.55,0,0
2020-10-09 18:05:00,364.53,364.87,364.53,364.79,14.485655,350.0327533333333,,364.53,364.55,0,0
2020-10-09 18:10:00,364.79,364.88,364.79,364.88,0.1328,350.0327533333333,,364.53,364.88,0,0
2020-10-09 18:15:00,364.88,364.88,364.79,364.79,0.011125,350.0327533333333,,364.79,364.88,0,0
2020-10-09 18:20:00,364.79,365.26,364.62,365.19,77.341104,350.0327533333333,,364.79,365.26,0,0
2020-10-09 18:25:00,365.19,365.34,364.82,364.82,0.017996,350.0327533333333,,364.79,365.26,0,0
2020-10-09 18:30:00,364.82,364.82,364.43,364.82,27.1444175,350.0327533333333,,364.79,365.26,0,0
2020-10-09 18:35:00,364.82,364.82,364.35,364.35,1.78780252,350.0327533333333,,364.35,365.26,0,0
2020-10-09 18:40:00,364.35,364.36,364.14,364.36,21.486084,350.0327533333333,,364.35,365.26,0,0
2020-10-09 18:45:00,364.36,364.84,364.36,364.84,0.001915,350.0327533333333,,364.35,365.26,0,0
2020-10-09 18:50:00,364.84,365.46,364.84,365.46,0.132475,350.0327533333333,,364.35,365.26,0,0
2020-10-09 18:55:00,365.46,365.71,365.46,365.71,0.140873,350.0327533333333,,364.35,365.26,1,0
2020-10-09 19:00:00,365.71,366.49,365.71,366.35,74.7338112,350.0327533333333,,364.35,365.26,0,0
2020-10-09 19:05:00,366.35,368.11,366.35,368.0,91.027209,350.0327533333333,,364.35,368.11,0,0
2020-10-09 19:10:00,368.0,368.0,367.0,367.79,76.554437,350.0327533333333,,367.0,368.11,0,0
2020-10-09 19:15:00,367.79,368.18,367.79,368.14,8.649232,350.0327533333333,,367.0,368.11,0,0
2020-10-09 19:20:00,368.14,368.54,368.14,368.54,2.57378,350.0327533333333,,367.0,368.54,0,0
2020-10-09 19:25:00,368.54,368.54,367.79,367.79,0.87189614,350.0327533333333,,367.0,368.54,0,0
2020-10-09 19:30:00,367.79,367.79,366.86,366.86,1.651297,350.0327533333333,,367.0,368.54,0,0
2020-10-09 19:35:00,366.86,366.86,365.52,365.67,3.239364,350.0327533333333,,365.52,368.54,0,0
2020-10-09 19:40:00,365.67,366.11,365.67,365.77,1.468635,350.0327533333333,,365.52,368.54,0,0
2020-10-09 19:45:00,365.77,365.77,365.34,365.51,69.715065,350.0327533333333,,365.52,368.54,0,0
2020-10-09 19:50:00,365.51,366.31,365.48,365.78,8.271042,350.0327533333333,,365.52,366.31,0,0
2020-10-09 19:55:00,365.78,365.78,365.44,365.44,0.292767,350.0327533333333,,365.44,366.31,0,0
2020-10-09 20:00:00,365.44,365.58,365.32,365.56,15.056318,350.0327533333333,,365.44,366.31,0,0
2020-10-09 20:05:00,365.56,366.07,365.56,365.96,12.851958,350.0327533333333,,365.44,366.31,0,0
2020-10-09 20:10:00,365.96,366.29,365.62,366.11,0.695404,350.0327533333333,,365.44,366.31,0,0
2020-10-09 20:15:00,366.11,366.89,366.11,366.87,1.048548,350.0327533333333,,365.44,366.31,0,0
2020-10-09 20:20:00,366.87,366.95,366.86,366.95,0.47438,350.0327533333333,,365.44,366.31,0,0
2020-10-09 20:25:00,366.95,367.55,366.76,367.55,1.21829,350.0327533333333,,365.44,366.31,0,0
2020-10-09 20:30:00,367.55,368.38,367.55,367.85,25.839434,350.0327533333333,,365.44,368.38,0,0
2020-10-09 20:35:00,367.85,367.85,367.49,367.65,1.940786,350.0327533333333,,365.44,368.38,0,0
2020-10-09 20:40:00,367.65,367.65,367.65,367.65,0.0,350.0327533333333,,365.44,368.38,0,0
2020-10-09 20:45:00,367.65,367.65,366.79,366.99,95.855691,350.0327533333333,,366.79,368.38,0,0
2020-10-09 20:50:00,366.99,367.33,366.88,367.01,3.83727,350.0327533333333,,366.79,368.38,0,0
2020-10-09 20:55:00,367.01,367.47,366.77,367.47,15.09158683,350.0327533333333,,366.79,367.47,0,0
2020-10-09 21:00:00,367.47,367.47,366.4,366.4,5.684346,350.0327533333333,,366.4,367.47,0,0
2020-10-09 21:05:00,366.4,366.76,366.21,366.68,13.646194,350.0327533333333,,366.4,366.76,0,0
2020-10-09 21:10:00,366.68,366.68,366.6,366.65,0.1231,350.0327533333333,,366.6,366.76,0,0
2020-10-09 21:15:00,366.65,366.68,366.51,366.68,1.035053,350.0327533333333,,366.6,366.76,0,0
2020-10-09 21:20:00,366.68,367.29,366.68,367.29,3.926148,350.0327533333333,,366.6,366.76,0,0
2020-10-09 21:25:00,367.29,367.58,367.24,367.44,1.073458,350.0327533333333,,366.6,366.76,0,0
2020-10-09 21:30:00,367.44,367.83,367.44,367.72,3.825121,350.0327533333333,,366.6,366.76,0,0
2020-10-09 21:35:00,367.72,367.75,367.46,367.69,1.62525033,350.0327533333333,,366.6,366.76,0,0
2020-10-09 21:40:00,367.69,368.0,367.69,368.0,0.494922,350.0327533333333,,366.6,366.76,0,0
2020-10-09 21:45:00,368.0,368.69,368.0,368.49,0.250333,350.0327533333333,,366.6,366.76,0,0
2020-10-09 21:50:00,368.49,368.75,368.49,368.67,2.26643519,350.0327533333333,,366.6,366.76,0,0
2020-10-09 21:55:00,368.67,368.95,368.66,368.71,4.699259,350.0327533333333,,366.6,368.95,0,0
2020-10-09 22:00:00,368.71,368.88,368.66,368.88,15.820769,350.0327533333333,,366.6,368.95,0,0
2020-10-09 22:05:00,368.88,377.22,368.88,373.91,1628.758451,350.0327533333333,,366.6,368.95,0,0
2020-10-09 22:10:00,373.91,374.89,373.79,374.57,161.26440503,350.0327533333333,,366.6,374.89,0,0
2020-10-09 22:15:00,374.57,375.71,374.22,374.37,21.69342656,350.0327533333333,,374.22,374.89,0,0
2020-10-09 22:20:00,374.37,375.55,374.15,375.19,56.97818,350.0327533333333,,374.22,374.89,0,0
2020-10-09 22:25:00,375.19,375.19,374.57,374.77,15.653686,350.0327533333333,,374.22,374.89,0,0
2020-10-09 22:30:00,374.77,375.94,374.71,375.9,170.0512046,350.0327533333333,,374.22,374.89,0,0
2020-10-09 22:35:00,375.9,376.82,375.82,376.66,87.48286352,350.0327533333333,,374.22,376.82,0,0
2020-10-09 22:40:00,376.66,376.9,375.97,376.25,21.78161948,350.0327533333333,,374.22,376.82,0,0
2020-10-09 22:45:00,376.25,376.25,375.71,376.02,2.8463,350.0327533333333,,374.22,376.82,0,0
2020-10-09 22:50:00,376.02,376.02,375.16,375.29,3.705393,350.0327533333333,,375.16,376.82,0,0
2020-10-09 22:55:00,375.29,376.35,375.29,376.35,65.232155,350.0327533333333,,375.16,376.35,0,0
2020-10-09 23:00:00,376.35,376.66,375.91,376.01,8.232604,350.0327533333333,,375.91,376.35,0,0
2020-10-09 23:05:00,376.01,376.5,375.99,376.19,7.887419,350.0327533333333,,375.91,376.35,0,0
2020-10-09 23:10:00,376.19,378.35,376.19,378.07,265.688924,350.0327533333333,,375.91,378.35,0,0
2020-10-09 23:15:00,378.07,378.27,377.57,377.94,18.598776,350.0327533333333,,375.91,378.35,0,0
2020-10-09 23:20:00,377.94,378.21,377.68,378.06,28.704491,350.0327533333333,,375.91,378.35,0,0
2020-10-09 23:25:00,378.06,378.06,377.24,377.24,21.5256,350.0327533333333,,375.91,378.35,0,0
2020-10-09 23:30:00,377.24,377.5,376.58,377.0,83.648658,350.0327533333333,,375.91,378.35,0,0
2020-10-09 23:35:00,377.0,377.0,376.36,376.59,20.93458487,350.0327533333333,,375.91,378.35,0,0
2020-10-09 23:40:00,376.59,376.72,376.14,376.32,180.46622157,350.0327533333333,,376.14,378.35,0,0
2020-10-09 23:45:00,376.32,376.69,376.32,376.69,14.108005,350.0327533333333,,376.14,376.69,0,0
2020-10-09 23:50:00,376.69,376.99,376.49,376.65,9.77663769,350.0327533333333,,376.14,376.69,0,0
2020-10-09 23:55:00,376.65,376.65,376.1,376.1,0.047984,350.0327533333333,,376.1,376.69,0,0
2020-10-10 00:00:00,376.1,377.04,376.1,376.8,11.424506,376.0657466666667,,376.1,377.04,0,0
2020-10-10 00:05:00,376.8,376.99,376.53,376.53,1.254466,376.0657466666667,,376.1,377.04,0,0
2020-10-10 00:10:00,376.53,376.53,376.45,376.45,0.129849,376.0657466666667,,376.1,377.04,0,0
2020-10-10 00:15:00,376.45,376.45,376.04,376.04,0.61466044,376.0657466666667,,376.1,377.04,0,0
2020-10-10 00:20:00,376.04,376.15,375.56,375.59,61.517028,376.0657466666667,,375.56,377.04,0,0
2020-10-10 00:25:00,375.59,376.04,375.59,375.68,27.09624,376.0657466666667,,375.56,377.04,0,0
2020-10-10 00:30:00,375.68,376.15,375.58,376.15,26.244738,376.0657466666667,,375.56,377.04,0,0
2020-10-10 00:35:00,376.15,376.61,376.15,376.5,36.997465,376.0657466666667,,375.56,376.61,0,0
2020-10-10 00:40:00,376.5,376.66,375.63,375.63,4.14202211,376.0657466666667,,375.63,376.61,0,0
2020-10-10 00:45:00,375.63,375.88,375.63,375.7,18.375836,376.0657466666667,,375.63,376.61,0,0
2020-10-10 00:50:00,375.7,376.56,375.7,376.3,71.153969,376.0657466666667,,375.63,376.56,0,0
2020-10-10 00:55:00,376.3,376.3,376.1,376.1,0.16672,376.0657466666667,,375.63,376.56,0,0
2020-10-10 01:00:00,376.1,376.1,375.6,375.81,1.51946067,376.0657466666667,,375.63,376.56,0,0
2020-10-10 01:05:00,375.81,375.81,375.47,375.47,39.85138,376.0657466666667,,375.63,376.56,0,0
2020-10-10 01:10:00,375.47,375.68,375.42,375.44,70.864134,376.0657466666667,,375.42,376.56,0,0
2020-10-10 01:15:00,375.44,375.63,375.44,375.63,5.016089,376.0657466666667,,375.42,376.56,0,0
2020-10-10 01:20:00,375.63,375.92,375.49,375.92,12.467337,376.0657466666667,,375.42,376.56,0,0
2020-10-10 01:25:00,375.92,376.39,375.87,376.37,55.585152,376.0657466666667,,375.42,376.39,0,0
2020-10-10 01:30:00,376.37,376.37,376.04,376.14,152.4159,376.0657466666667,,375.42,376.39,0,0
2020-10-10 01:35:00,376.14,376.14,375.77,375.82,9.123261,376.0657466666667,,375.42,376.39,0,0
2020-10-10 01:40:00,375.82,375.96,375.58,375.59,0.21221557,376.0657466666667,,375.42,376.39,0,0
2020-10-10 01:45:00,375.59,375.59,374.69,374.8,74.576532,376.0657466666667,,375.42,376.39,0,0
2020-10-10 01:50:00,374.8,374.8,374.1,374.1,22.930206,376.0657466666667,,375.42,376.39,0,0
2020-10-10 01:55:00,374.1,374.63,374.1,374.26,3.411094,376.0657466666667,,375.42,376.39,0,0
2020-10-10 02:00:00,374.26,374.29,373.78,373.78,3.613614,376.0657466666667,,373.78,376.39,0,0
2020-10-10 02:05:00,373.78,374.93,373.78,374.93,0.504799,376.0657466666667,,373.78,374.93,0,0
2020-10-10 02:10:00,374.93,374.93,374.62,374.62,0.041565,376.0657466666667,,373.78,374.93,0,0
2020-10-10 02:15:00,374.62,374.77,374.45,374.45,1.018744,376.0657466666667,,373.78,374.93,0,0
2020-10-10 02:20:00,374.45,374.49,374.12,374.12,2.32857,376.0657466666667,,374.12,374.93,0,0
2020-10-10 02:25:00,374.12,374.56,374.12,374.56,0.16945,376.0657466666667,,374.12,374.93,0,1
2020-10-10 02:30:00,374.56,375.16,374.56,375.16,1.906932,376.0657466666667,,374.12,374.93,0,0
2020-10-10 02:35:00,375.16,375.18,375.02,375.18,6.592987,376.0657466666667,,374.12,375.18,0,0
2020-10-10 02:40:00,375.18,375.23,374.87,375.02,1.99519491,376.0657466666667,,374.87,375.18,0,0
2020-10-10 02:45:00,375.02,375.26,375.02,375.26,9.001418,376.0657466666667,,374.87,375.18,0,0
2020-10-10 02:50:00,375.26,375.36,375.03,375.36,2.239644,376.0657466666667,,374.87,375.36,0,0
2020-10-10 02:55:00,375.36,375.36,374.91,374.91,4.009037,376.0657466666667,,374.87,375.36,0,0
2020-10-10 03:00:00,374.91,374.92,374.91,374.92,3.107704,376.0657466666667,,374.87,375.36,0,0
2020-10-10 03:05:00,374.92,374.92,374.71,374.71,0.392746,376.0657466666667,,374.71,375.36,0,0
2020-10-10 03:10:00,374.71,375.33,374.71,375.33,0.007387,376.0657466666667,,374.71,375.33,0,0
2020-10-10 03:15:00,375.33,375.33,375.32,375.32,0.132939,376.0657466666667,,375.32,375.33,0,0
2020-10-10 03:20:00,375.32,375.33,375.32,375.33,0.006162,376.0657466666667,,375.32,375.33,0,0
