,pivot,s1,s2,s3,s4,r1,r2,r3,r4
551,10331.599937086668,10325.859290437249,10322.312712926088,10316.572066276669,10310.83141962725,10337.340583736088,10340.887161247249,10346.627807896668,10352.368454546087
552,10337.270719793332,10331.980710074973,10328.712536531692,10323.422526813332,10318.132517094973,10342.560729511692,10345.828903054973,10351.118912773332,10356.408922491692
553,10323.941155713334,10315.565643390073,10310.391243106593,10302.015730783332,10293.640218460072,10332.316668036594,10337.491068320074,10345.866580643335,10354.242092966595
554,10314.847007296667,10309.418378892828,10306.064566580506,10300.635938176667,10295.207309772828,10320.275635700506,10323.629448012827,10329.058076416666,10334.486704820505
555,10312.906816796667,10307.612439187167,10304.341567156167,10299.047189546667,10293.752811937167,10318.201194406167,10321.472066437167,10326.766444046667,10332.060821656167
556,10292.007555606668,10277.153847945128,10267.977211798207,10253.123504136667,10238.269796475128,10306.861263268207,10316.037899415129,10330.891607076668,10345.745314738208
557,10316.592423673334,10289.304607011874,10272.446165304793,10245.158348643334,10217.870531981875,10343.880240334793,10360.738682041874,10388.026498703333,10415.314315364792
558,10343.301915203332,10333.586353251832,10327.584068904831,10317.868506953331,10308.152945001832,10353.017477154832,10359.019761501833,10368.735323453333,10378.450885404833
559,10357.845386513334,10344.495283724415,10336.247576242255,10322.897473453335,10309.547370664415,10371.195489302254,10379.443196784414,10392.793299573334,10406.143402362253
560,10361.743647456668,10353.550005260828,10348.487964532509,10340.29432233667,10332.10068014083,10369.937289652507,10374.999330380826,10383.192972576666,10391.386614772506
561,10359.86195955,10351.15986319128,10345.78369894872,10337.08160259,10328.37950623128,10368.56405590872,10373.94022015128,10382.64231651,10391.34441286872
562,10366.634914613334,10362.441719316053,10359.851158870615,10355.657963573334,10351.464768276053,10370.828109910615,10373.418670356054,10377.611865653334,10381.805060950615
563,10360.462566740001,10353.606557930721,10349.370908509281,10342.514899700001,10335.658890890722,10367.318575549281,10371.554224970721,10378.410233780001,10385.266242589281
564,10370.737381906665,10364.988223984004,10361.436388199325,10355.687230276664,10349.938072354003,10376.486539829326,10380.038375614005,10385.787533536666,10391.536691459327
565,10419.43411118,10391.42179461352,10374.115756106481,10346.10343954,10318.09112297352,10447.446427746481,10464.75246625352,10492.76478282,10520.777099386481
566,10456.750939606665,10442.101306846305,10433.050748387024,10418.401115626664,10403.751482866304,10471.400572367025,10480.451130826306,10495.100763586666,10509.750396347026
567,10441.77235515,10425.85121440638,10416.01511698362,10400.093976240001,10384.172835496382,10457.69349589362,10467.52959331638,10483.45073406,10499.371874803619
568,10452.932703699998,10443.769794090658,10438.108938939338,10428.946029329998,10419.783119720658,10462.095613309339,10467.756468460659,10476.919378069999,10486.082287679339
569,10455.502861613333,10444.215306257474,10437.241842739193,10425.954287383334,10414.666732027476,10466.790416969192,10473.763880487473,10485.051435843332,10496.33899119919
570,10439.69760754,10428.475058296879,10421.54175562312,10410.31920638,10399.096657136879,10450.92015678312,10457.85345945688,10469.0760087,10480.29855794312
571,10450.219381076668,10435.107364167088,10425.771144296248,10410.659127386669,10395.54711047709,10465.331397986247,10474.667617857087,10489.779634766666,10504.891651676246
572,10452.109162106666,10442.907112024786,10437.222075848546,10428.020025766666,10418.817975684786,10461.311212188546,10466.996248364787,10476.198298446667,10485.400348528547
573,10429.155567560001,10410.748313821981,10399.376293188021,10380.969039450001,10362.561785711981,10447.562821298021,10458.934841931981,10477.342095670001,10495.74934940802
574,10425.734179053334,10418.269331156855,10413.657540309814,10406.192692413335,10398.727844516856,10433.199026949813,10437.810817796853,10445.275665693332,10452.740513589812
575,10421.21788365,10409.406077121,10402.108730679,10390.29692415,10378.485117621,10433.029690179,10440.327036621002,10452.138843150002,10463.950649679002
576,10431.772751473332,10418.689590043752,10410.606799212914,10397.523637783333,10384.440476353753,10444.855912902913,10452.938703733751,10466.021865163331,10479.105026592912
577,10427.713634976666,10415.459558206667,10407.888976746666,10395.634899976667,10383.380823206668,10439.967711746665,10447.538293206666,10459.792369976665,10472.046446746665
578,10426.891763233334,10420.361725043913,10416.327460612754,10409.797422423333,10403.267384233912,10433.421801422755,10437.456065853914,10443.986104043335,10450.516142232756
579,10419.166181646666,10410.888263753006,10405.774157410326,10397.496239516666,10389.218321623006,10427.444099540326,10432.558205883006,10440.836123776666,10449.114041670326
580,10417.297477286667,10405.713870211808,10398.557505631527,10386.973898556667,10375.390291481808,10428.881084361527,10436.037448941808,10447.621056016667,10459.204663091527
581,10432.116952786666,10424.510033367826,10419.810470585506,10412.203551166665,10404.596631747825,10439.723872205506,10444.423434987826,10452.030354406666,10459.637273825507
582,10431.95102319,10425.65436682716,10421.764285932839,10415.46762957,10409.17097320716,10438.24767955284,10442.137760447162,10448.434416810001,10454.731073172841
583,10438.502307096669,10432.364737380409,10428.57294038293,10422.43537066667,10416.29780095041,10444.63987681293,10448.431673810408,10454.569243526668,10460.706813242929
584,10517.986096073333,10474.201009431212,10447.150537055453,10403.365450413332,10359.58036377121,10561.771182715454,10588.821655091213,10632.606741733334,10676.391828375456
585,10547.99314555,10527.902457639299,10515.4904096107,10495.3997217,10475.309033789299,10568.0838334607,10580.495881489298,10600.586569399999,10620.6772573107
586,10539.39248691,10532.30533153568,10527.92687952432,10520.83972415,10513.75256877568,10546.47964228432,10550.858094295678,10557.945249669998,10565.032405044318
587,10531.504524873333,10525.307727233634,10521.479339163034,10515.282541523335,10509.085743883636,10537.701322513032,10541.529710583633,10547.726508223332,10553.92330586303
588,10534.037315430001,10526.567059590081,10521.95192770992,10514.48167187,10507.01141603008,10541.507571269922,10546.122703150082,10553.592958990002,10561.063214829923
589,10539.7082801,10533.6961863554,10529.9819085446,10523.9698148,10517.957721055402,10545.720373844599,10549.4346516554,10555.446745399999,10561.458839144598
590,10530.109175373333,10523.177088677912,10518.894438258754,10511.962351563334,10505.030264867914,10537.041262068753,10541.323912487911,10548.255999183331,10555.188085878752
591,10536.14658577,10528.513173069681,10523.79724271032,10516.16383001,10508.530417309681,10543.77999847032,10548.495928829681,10556.12934153,10563.76275423032
592,10546.13361834,10540.02441186016,10536.250137699839,10530.14093122,10524.03172474016,10552.24282481984,10556.01709898016,10562.12630546,10568.23551193984
593,10544.741328363334,10535.649454488434,10530.032485288233,10520.940611413333,10511.848737538432,10553.833202238235,10559.450171438435,10568.542045313336,10577.633919188236
594,10536.821562973333,10530.609816596392,10526.772193180273,10520.560446803333,10514.348700426392,10543.033309350274,10546.870932766393,10553.082679143334,10559.294425520275
595,10543.782363473334,10541.245067475495,10539.677523351174,10537.140227353335,10534.602931355495,10546.319659471174,10547.887203595494,10550.424499593333,10552.961795591173
596,10506.831557583333,10481.228358373932,10465.410675092733,10439.807475883332,10414.20427667393,10532.434756792734,10548.252440073933,10573.855639283334,10599.458838492736
597,10461.260275396666,10438.088087637505,10423.772285775825,10400.600098016665,10377.427910257504,10484.432463155827,10498.748265017506,10521.920452776667,10545.092640535828
598,10456.83538471,10443.699303922722,10435.58381945728,10422.447738670002,10409.311657882723,10469.97146549728,10478.08694996272,10491.22303075,10504.359111537278
599,10455.628311213333,10447.126893321212,10441.874708445454,10433.373290553332,10424.871872661211,10464.129729105454,10469.381913981213,10477.883331873334,10486.384749765455
600,10363.14549974,10310.2354928843,10277.5476352457,10224.63762839,10171.7276215343,10416.0555065957,10448.743364234298,10501.653371089998,10554.563377945698
601,10330.22075412,10312.546557851,10301.627420889,10283.95322462,10266.279028350998,10347.894950389002,10358.814087351,10376.488283620001,10394.162479889002
602,10308.358147796667,10288.095283317967,10275.576864425368,10255.313999946668,10235.051135467967,10328.621012275367,10341.139431167967,10361.402295646667,10381.665160125367
603,10313.760887776667,10283.468450355867,10264.753750797467,10234.461313376667,10204.168875955867,10344.053325197467,10362.768024755867,10393.060462176667,10423.352899597467
604,10323.626978536666,10313.270686858266,10306.872559015066,10296.516267336667,10286.159975658267,10333.983270215065,10340.381398058265,10350.737689736665,10361.093981415064
605,10316.731981613333,10310.787636928653,10307.115214558013,10301.170869873333,10295.226525188653,10322.676326298013,10326.348748668654,10332.293093353333,10338.237438038013
606,10328.080867900002,10315.256929886482,10307.334287553524,10294.510349540004,10281.686411526483,10340.904805913522,10348.82744824648,10361.65138626,10374.47532427352
607,10324.494232076666,10311.757140491085,10303.888151972245,10291.151060386665,10278.413968801084,10337.231323662247,10345.100312181086,10357.837403766667,10370.574495352248
608,10296.414021063332,10275.124918031113,10261.972487885552,10240.683384853333,10219.394281821114,10317.703124095551,10330.855554241112,10352.144657273331,10373.43376030555
609,10255.777056503333,10227.267098837874,10209.653617138792,10181.143659473333,10152.633701807874,10284.287014168793,10301.900495867874,10330.410453533334,10358.920411198793
610,10257.304189913333,10242.854948852173,10233.928192594492,10219.478951533332,10205.029710472172,10271.753430974493,10280.680187232174,10295.129428293334,10309.578669354494
611,10238.213415846667,10217.167692241886,10204.165622161447,10183.119898556666,10162.074174951886,10259.259139451447,10272.261209531887,10293.306933136668,10314.352656741448
612,10259.138900776665,10236.558840418365,10222.608855484965,10200.028795126665,10177.448734768366,10281.718961134964,10295.668946068365,10318.249006426664,10340.829066784963
613,10272.45306898,10264.608499415559,10259.76211612444,10251.91754656,10244.07297699556,10280.29763854444,10285.144021835558,10292.988591399999,10300.83316096444
614,10256.368436833332,10245.125608310373,10238.179777076291,10226.936948553332,10215.694120030372,10267.611265356292,10274.557096590373,10285.799925113333,10297.042753636293
615,10273.752496153335,10255.173085825914,10243.694706670754,10225.115296343334,10206.535886015914,10292.331906480755,10303.810285635915,10322.389695963335,10340.969106290755
616,10297.605481606666,10279.845674408507,10268.873646924827,10251.113839726668,10233.354032528508,10315.365288804825,10326.337316288505,10344.097123486665,10361.856930684824
617,10298.269152113333,10286.977600197073,10280.001667599592,10268.710115683332,10257.418563767073,10309.560704029593,10316.536636627074,10327.828188543333,10339.119740459593
618,10302.973906923333,10293.329248832233,10287.370768964433,10277.726110873333,10268.081452782233,10312.618565014433,10318.577044882233,10328.221702973333,10337.866361064433
619,10297.276481493334,10288.943085613615,10283.794704913054,10275.461309033335,10267.127913153616,10305.609877373054,10310.758258073614,10319.091653953334,10327.425049833053
620,10302.216338833334,10289.690826718474,10281.952552218194,10269.427040103334,10256.901527988473,10314.741850948194,10322.480125448474,10335.005637563334,10347.531149678194
621,10306.343437656667,10298.551434772247,10293.737527231087,10285.945524346667,10278.153521462247,10314.135440541088,10318.949348082248,10326.741350966668,10334.533353851088
622,10306.017739013334,10297.037101441254,10291.488854145415,10282.508216573335,10273.527579001255,10314.998376585414,10320.546623881253,10329.527261453333,10338.507899025413
623,10313.78162421,10304.50462207238,10298.77328043762,10289.4962783,10280.21927616238,10323.05862634762,10328.78996798238,10338.06697012,10347.34397225762
624,10324.419087360002,10315.892323271282,10310.62447948872,10302.097715400001,10293.570951311282,10332.945851448721,10338.213695231283,10346.740459320003,10355.267223408722
625,10312.840551243333,10300.153323580813,10292.315141045854,10279.627913383334,10266.940685720814,10325.527778905853,10333.365961440812,10346.053189103332,10358.740416765851
626,10275.03400926,10252.84900200978,10239.143081300219,10216.958074049999,10194.773066799778,10297.21901651022,10310.924937219781,10333.109944470001,10355.294951720221
627,10289.354838266669,10278.883929826108,10272.414991627229,10261.944083186669,10251.473174746108,10299.825746707229,10306.294684906108,10316.765593346669,10327.236501787229
628,10315.830588069999,10307.084570413239,10301.68127154676,10292.93525389,10284.18923623324,10324.57660572676,10329.979904593238,10338.725922249998,10347.471939906758
629,10351.823452966666,10337.554906133786,10328.739782959547,10314.471236126667,10300.202689293787,10366.091999799546,10374.907122973786,10389.175669806666,10403.444216639546
630,10354.52154635,10344.58548346294,10338.44697340706,10328.51091052,10318.57484763294,10364.45760923706,10370.59611929294,10380.53218218,10390.46824506706
631,10353.666686553333,10345.529346623152,10340.502089493513,10332.364749563332,10324.227409633151,10361.804026483514,10366.831283613154,10374.968623543335,10383.105963473516
632,10347.082631576666,10337.062216377866,10330.871593375465,10320.851178176665,10310.830762977865,10357.103046775466,10363.293669777868,10373.314084976668,10383.334500175468
633,10328.984410366667,10315.115848613306,10306.547836640028,10292.679274886666,10278.810713133305,10342.852972120028,10351.420984093307,10365.289545846668,10379.15810760003
634,10337.363009896666,10331.758477250407,10328.295991112926,10322.691458466667,10317.086925820407,10342.967542542925,10346.430028680406,10352.034561326665,10357.639093972924
635,10346.019717820001,10340.408127418143,10336.941280991861,10331.329690590002,10325.718100188144,10351.63130822186,10355.098154648142,10360.70974505,10366.32133545186
636,10333.91084368,10321.3631979618,10313.6112492982,10301.06360358,10288.5159578618,10346.4584893982,10354.2104380618,10366.75808378,10379.305729498199
637,10362.259808666668,10354.422785447287,10349.581064296048,10341.744041076667,10333.907017857286,10370.096831886049,10374.938553037287,10382.775576256669,10390.61259947605
638,10351.618530239999,10345.139898623338,10341.13739322666,10334.658761609999,10328.180129993338,10358.09716185666,10362.099667253338,10368.57829887,10375.05693048666
639,10367.24512018,10357.219212730359,10351.02519660964,10340.99928916,10330.973381710359,10377.27102762964,10383.465043750359,10393.4909512,10403.51685864964
640,10390.493107263334,10375.785021508553,10366.698350728113,10351.990264973332,10337.282179218551,10405.201193018114,10414.287863798554,10428.995949553335,10443.704035308116
641,10423.95436388,10403.626409424282,10391.06777787572,10370.73982342,10350.411868964282,10444.28231833572,10456.840949884281,10477.16890434,10497.49685879572
642,10380.201392743335,10350.824702710075,10332.675752846595,10303.299062813336,10273.922372780076,10409.578082776594,10427.727032640074,10457.103722673333,10486.480412706593
643,10350.614204163334,10339.118097492774,10332.015790753894,10320.519684083334,10309.023577412774,10362.110310833894,10369.212617572774,10380.708724243334,10392.204830913894
644,10355.944367066666,10349.323552658687,10345.233206584646,10338.612392176667,10331.991577768687,10362.565181474645,10366.655527548686,10373.276341956665,10379.897156364645
645,10396.42622842,10378.951437976959,10368.15549414304,10350.6807037,10333.20591325696,10413.90101886304,10424.696962696959,10442.171753139999,10459.64654358304
646,10395.118834403334,10381.286787544834,10372.741334511835,10358.909287653334,10345.077240794833,10408.950881261835,10417.496334294834,10431.328381153335,10445.160428011835
647,10443.288007073332,10416.277100076491,10399.589733450171,10372.578826453331,10345.567919456491,10470.298914070172,10486.986280696492,10513.997187693332,10541.008094690173
648,10458.656783286666,10449.399538815525,10443.680403487806,10434.423159016666,10425.165914545525,10467.914027757806,10473.633163085526,10482.890407556666,10492.147652027807
649,10475.613367689999,10453.12126787792,10439.22562506208,10416.73352525,10394.24142543792,10498.105467502079,10512.001110317919,10534.493210129998,10556.985309942078
650,10483.525142326667,10465.352340779227,10454.125164954108,10435.952363406668,10417.779561859228,10501.697943874107,10512.925119699226,10531.097921246666,10549.270722794106
651,10580.303714583331,10540.941213325512,10516.623018831151,10477.260517573332,10437.898016315512,10619.666215841151,10643.984410335512,10683.346911593331,10722.70941285115
652,10631.894919733333,10606.490407284553,10590.795472892114,10565.390960443334,10539.986447994554,10657.299432182113,10672.994366574552,10698.398879023332,10723.803391472113
653,10644.40560014,10620.22123311194,10605.280105838061,10581.095738810001,10556.911371781942,10668.58996716806,10683.53109444194,10707.71546147,10731.899828498059
654,10625.925508806667,10608.188924431368,10597.231244031967,10579.494659656668,10561.758075281368,10643.662093181967,10654.619773581368,10672.356357956667,10690.092942331967
655,10670.750629753333,10643.107975824532,10626.030315282133,10598.387661353332,10570.745007424532,10698.393283682133,10715.470944224533,10743.113598153333,10770.756252082134
656,10689.569256876668,10680.342048840148,10674.64147005319,10665.41426201667,10656.18705398015,10698.796464913188,10704.497043700147,10713.724251736667,10722.951459773187
657,10697.582334723333,10661.325075534593,10638.925302842074,10602.668043653333,10566.410784464593,10733.839593912073,10756.239366604592,10792.496625793332,10828.753884982072
658,10706.53777143,10682.618978147799,10667.841922612199,10643.923129329998,10620.004336047798,10730.4565647122,10745.2336202478,10769.15241353,10793.071206812201
659,10702.598274433332,10677.476715160392,10661.956589536272,10636.835030263332,10611.713470990391,10727.719833706273,10743.239959330393,10768.361518603333,10793.483077876273
660,10682.44389864,10676.14421683334,10672.25226681666,10665.95258501,10659.65290320334,10688.74358044666,10692.63553046334,10698.93521227,10705.23489407666
661,10666.787320630001,10650.380485741902,10640.2443259681,10623.837491080001,10607.430656191902,10683.1941555181,10693.330315291902,10709.73715018,10726.1439850681
662,10669.973181723333,10662.606011150454,10658.054565456212,10650.687394883333,10643.320224310453,10677.340352296213,10681.891797990455,10689.258968563334,10696.626139136213
663,10674.740037276666,10662.404548620825,10654.783670812507,10642.448182156666,10630.112693500825,10687.075525932507,10694.696403740825,10707.031892396666,10719.367381052507
664,10680.91779378,10671.388219549199,10665.5008386108,10655.97126438,10646.441690149199,10690.4473680108,10696.334748949199,10705.86432318,10715.3938974108
665,10695.634418233334,10677.215477121274,10665.836236015393,10647.417294903333,10628.998353791272,10714.053359345395,10725.432600451275,10743.851541563336,10762.270482675396
666,10692.747118853333,10682.371523672073,10675.961470104592,10665.585874923332,10655.210279742072,10703.122714034593,10709.532767602073,10719.908362783333,10730.283957964593
667,10681.06244716,10670.27064902046,10663.60346482954,10652.81166669,10642.01986855046,10691.85424529954,10698.52142949046,10709.31322763,10720.10502576954
668,10701.821825233334,10686.220040210394,10676.581241086275,10660.979456063335,10645.377671040394,10717.423610256274,10727.062409380393,10742.664194403333,10758.265979426273
669,10716.589434863332,10694.714797459932,10681.200623566732,10659.325986163332,10637.451348759932,10738.464072266732,10751.978246159932,10773.852883563331,10795.727520966731
670,10665.998104156666,10646.807868433727,10634.952120709606,10615.761884986667,10596.571649263728,10685.188339879605,10697.044087603726,10716.234323326666,10735.424559049605
671,10641.269570819999,10624.434596417159,10614.033931602838,10597.198957199998,10580.363982797158,10658.104545222839,10668.50521003716,10685.34018444,10702.17515884284
672,10667.921699763332,10661.947765969851,10658.257063416811,10652.28312962333,10646.30919582985,10673.895633556813,10677.586336109853,10683.560269903333,10689.534203696814
673,10687.72550724,10671.94934802216,10662.20282033784,10646.42666112,10630.65050190216,10703.50166645784,10713.248194142161,10729.02435336,10744.80051257784
674,10671.999013366667,10657.751852796147,10648.949942077188,10634.702781506669,10620.455620936149,10686.246173937187,10695.048084656146,10709.295245226665,10723.542405797185
675,10679.613253649999,10669.13511443076,10662.661709049238,10652.183569829998,10641.705430610758,10690.091392869239,10696.56479825076,10707.04293747,10717.52107668924
676,10714.93750463,10700.87826854692,10692.192457773079,10678.13322169,10664.07398560692,10728.996740713079,10737.68255148692,10751.74178757,10765.801023653079
677,10761.258864463334,10730.494340609015,10711.487985557655,10680.723461703335,10649.958937849016,10792.023388317653,10811.029743369014,10841.794267223333,10872.558791077652
678,10788.570269726668,10765.420968618908,10751.119306154429,10727.970005046669,10704.820703938909,10811.719570834428,10826.021233298907,10849.170534406667,10872.319835514427
679,10771.18136139,10768.46837172724,10766.792283872759,10764.07929421,10761.36630454724,10773.894351052759,10775.57043890724,10778.28342857,10780.996418232759
680,10757.10412201,10747.07977096588,10740.88671639412,10730.86236535,10720.83801430588,10767.12847305412,10773.32152762588,10783.34587867,10793.370229714119
681,10751.389716849999,10732.63585787206,10721.049704157938,10702.295845179999,10683.541986202059,10770.143575827939,10781.72972954206,10800.48358852,10819.237447497939
682,10728.760159853333,10722.579059453132,10718.760369153533,10712.579268753332,10706.398168353131,10734.941260253534,10738.759950553133,10744.941050953334,10751.122151353535
683,10750.491468426668,10739.452386876988,10732.632430736347,10721.593349186667,10710.554267636988,10761.530549976347,10768.350506116989,10779.389587666668,10790.428669216348
684,10734.990600513333,10727.169792078512,10722.338088438153,10714.517280003332,10706.696471568512,10742.811408948153,10747.643112588512,10755.463921023333,10763.284729458153
685,10719.987112676667,10709.849565642986,10703.586578470347,10693.449031436667,10683.311484402986,10730.124659710347,10736.387646882986,10746.525193916666,10756.662740950347
686,10724.54967464,10711.40916134628,10703.290938473721,10690.150425180002,10677.009911886282,10737.69018793372,10745.80841080628,10758.9489241,10772.089437393719
687,10732.83991282,10720.93803639808,10713.58504468192,10701.68316826,10689.78129183808,10744.74178924192,10752.09478095808,10763.99665738,10775.89853380192
688,10738.464995593333,10728.020454026633,10721.567805310033,10711.123263743333,10700.678722176634,10748.909537160032,10755.362185876633,10765.806727443332,10776.251269010032
689,10728.866356423334,10715.317675571894,10706.947286354774,10693.398605503335,10679.849924651895,10742.415037274774,10750.785426491893,10764.334107343333,10777.882788194773
690,10661.700016859999,10627.94522504066,10607.091479309338,10573.336687489998,10539.581895670659,10695.454808679338,10716.30855441066,10750.06334623,10783.818138049339
691,10646.293884753335,10631.236567023494,10621.934140363175,10606.876822633334,10591.819504903493,10661.351202483176,10670.653629143495,10685.710946873336,10700.768264603177
692,10681.795011016666,10665.148760409525,10654.864689353806,10638.218438746666,10621.572188139526,10698.441261623806,10708.725332679525,10725.371583286666,10742.017833893806
693,10681.881062216666,10670.185086331227,10662.959300182105,10651.263324296666,10639.567348411227,10693.577038102105,10700.802824251226,10712.498800136666,10724.194776022105
694,10798.144782050002,10733.730337057901,10693.935025492103,10629.520580500002,10565.106135507902,10862.559227042102,10902.3545386079,10966.7689836,11031.183428592101
695,10845.31116318,10833.40571841586,10826.05052217414,10814.14507741,10802.239632645858,10857.216607944141,10864.57180418586,10876.477248950001,10888.382693714142
696,10827.91276922,10811.918752456939,10802.03763215306,10786.04361539,10770.049598626938,10843.906785983061,10853.78790628694,10869.78192305,10885.775939813062
697,10878.102893403333,10855.297493403332,10841.208293403333,10818.402893403332,10795.597493403331,10900.908293403334,10914.997493403333,10937.802893403334,10960.608293403335
698,10904.03652888,10883.26251435746,10870.428306432541,10849.654291910001,10828.880277387461,10924.81054340254,10937.64475132746,10958.41876585,10979.19278037254
699,10896.9999443,10882.34716949796,10873.29466988204,10858.64189508,10843.98912027796,10911.65271910204,10920.70521871796,10935.35799352,10950.01076832204
700,10855.81858023,10836.330398671618,10824.29057969838,10804.802398139998,10785.314216581617,10875.30676178838,10887.34658076162,10906.83476232,10926.322943878382
701,10823.372958173333,10803.545938554293,10791.296785072373,10771.469765453332,10751.642745834291,10843.199977792374,10855.449131274294,10875.276150893334,10895.103170512375
702,10782.77115826,10738.22844900474,10710.709916585261,10666.167207330001,10621.624498074741,10827.31386751526,10854.83239993474,10899.37510919,10943.91781844526
703,10781.770963903333,10757.262791851612,10742.121617495053,10717.613445443332,10693.105273391611,10806.279135955054,10821.420310311612,10845.928482363333,10870.436654415054
704,10776.975991593334,10767.102629957073,10761.002856799594,10751.129495163334,10741.256133527073,10786.849353229594,10792.949126387073,10802.822488023334,10812.695849659594
705,10751.16275462,10703.74026136118,10674.44259536882,10627.02010211,10579.59760885118,10798.58524787882,10827.882913871179,10875.30540713,10922.72790038882
706,10765.6144508,10740.2619340482,10724.5991226518,10699.2466059,10673.8940891482,10790.9669675518,10806.6297789482,10831.9822957,10857.3348124518
707,10770.93085944,10761.1153273818,10755.0512813982,10745.23574934,10735.420217281799,10780.746391498202,10786.810437481801,10796.625969540002,10806.441501598203
708,10784.940878416668,10761.542265268668,10747.086577564669,10723.68796441667,10700.28935126867,10808.339491564668,10822.795179268667,10846.193792416667,10869.592405564666
709,10790.09597723,10778.48253196706,10771.30773332294,10759.69428806,10748.08084279706,10801.709422492939,10808.88422113706,10820.497666399999,10832.111111662938
710,10775.696142746667,10761.800770109387,10753.216194343948,10739.320821706668,10725.425449069387,10789.591515383947,10798.176091149386,10812.071463786666,10825.966836423946
711,10760.987796856667,10751.661051194747,10745.898977958586,10736.572232296667,10727.245486634747,10770.314542518587,10776.076615754748,10785.403361416667,10794.730107078587
712,10769.610744486667,10762.703475563427,10758.436157589906,10751.528888666666,10744.621619743426,10776.518013409906,10780.785331383428,10787.692600306667,10794.599869229907
713,10830.183048146666,10796.313258245125,10775.388466578206,10741.518676676666,10707.648886775125,10864.052838048206,10884.977629715126,10918.847419616666,10952.717209518207
714,10849.714692323332,10840.285328366452,10834.459857440213,10825.030493483333,10815.601129526452,10859.144056280213,10864.969527206451,10874.398891163331,10883.828255120212
715,10840.498431056667,10826.325464287167,10817.569390576165,10803.396423806666,10789.223457037166,10854.671397826167,10863.427471537168,10877.600438306668,10891.773405076168
716,10858.310071723334,10836.845062695314,10823.583957641353,10802.118948613333,10780.653939585314,10879.775080751353,10893.036185805315,10914.501194833334,10935.966203861353
717,10841.314731783334,10826.171503521735,10816.816001244933,10801.672772983335,10786.529544721736,10856.457960044932,10865.813462321734,10880.956690583333,10896.099918844931
718,10781.403254019999,10743.508017653918,10720.09630094608,10682.201064579998,10644.305828213917,10819.29849038608,10842.710207093918,10880.60544346,10918.50067982608
719,10775.075782553335,10765.004159608954,10758.781900407716,10748.710277463335,10738.638654518954,10785.147405497715,10791.369664698954,10801.441287643334,10811.512910587715
720,10779.742317903334,10774.964130376913,10772.012161119754,10767.233973593333,10762.455786066912,10784.520505429755,10787.472474686914,10792.250662213335,10797.028849739756
721,10724.613276600001,10694.104959408422,10675.25688910158,10644.74857191,10614.240254718421,10755.12159379158,10773.969664098422,10804.477981290001,10834.98629848158
722,10693.438690693334,10676.837270742873,10666.580896113794,10649.979476163333,10633.378056212872,10710.040110643795,10720.296485272875,10736.897905223335,10753.499325173796
723,10697.317696470001,10685.645823818102,10678.4349286719,10666.763056020001,10655.091183368102,10708.9895691219,10716.200464268102,10727.872336920002,10739.5442095719
724,10719.85514705,10701.72209442088,10690.519475519122,10672.386422890002,10654.253370260882,10737.988199679121,10749.190818580879,10767.32387121,10785.45692383912
725,10723.055354193333,10715.832661376093,10711.370474190575,10704.147781373335,10696.925088556094,10730.278047010574,10734.740234196091,10741.962927013332,10749.185619830572
726,10730.420049433334,10723.850290624154,10719.791486752514,10713.221727943333,10706.651969134153,10736.989808242515,10741.048612114155,10747.618370923336,10754.188129732516
727,10741.161425116667,10733.426165543648,10728.647314079686,10720.912054506667,10713.176794933648,10748.896684689686,10753.675536153647,10761.410795726666,10769.146055299685
728,10763.294462103333,10754.092827018612,10748.408047228053,10739.206412143332,10730.004777058612,10772.496097188054,10778.180876978613,10787.382512063334,10796.584147148054
729,10794.087266943334,10775.422863445694,10763.891975420973,10745.227571923333,10726.563168425693,10812.751670440974,10824.282558465695,10842.946961963335,10861.611365460974
730,10792.191932493333,10785.041834799473,10780.624496957193,10773.474399263332,10766.324301569472,10799.342030187194,10803.759368029474,10810.909465723335,10818.059563417195
731,10803.634981870002,10791.431502008481,10783.892179371522,10771.688699510001,10759.48521964848,10815.838461731522,10823.377784368482,10835.581264230002,10847.784744091523
732,10781.266289196667,10772.007084779027,10766.286738594308,10757.027534176668,10747.768329759028,10790.525493614306,10796.245839799025,10805.505044216665,10814.764248634305
733,10771.783917283334,10768.011944993514,10765.681616563154,10761.909644273333,10758.137671983513,10775.555889573154,10777.886218003514,10781.658190293334,10785.430162583154
734,10820.242098743334,10788.327230643674,10768.610191712994,10736.695323613334,10704.780455513674,10852.156966842995,10871.874005773674,10903.788873873335,10935.703741972995
735,10842.487430183333,10833.996798466133,10828.751277300533,10820.260645583332,10811.770013866131,10850.978061900534,10856.223583066134,10864.714214783335,10873.204846500535
736,10905.02210243,10868.41585084132,10845.80047027868,10809.19421869,10772.587967101319,10941.628354018681,10964.243734581321,11000.849986170002,11037.456237758683
737,10888.30808494,10867.977503607799,10855.417249172198,10835.086667839998,10814.756086507798,10908.6386662722,10921.1989207078,10941.52950204,10961.860083372201
738,10893.66302486,10883.93169934234,10877.919676247659,10868.188350729999,10858.45702521234,10903.394350377659,10909.40637347234,10919.13769899,10928.86902450766
739,10871.92744689,10861.09933057032,10854.40970896968,10843.58159265,10832.75347633032,10882.755563209681,10889.44518481032,10900.27330113,10911.101417449681
740,10869.137398763334,10858.485288611313,10851.904403805354,10841.252293653333,10830.600183501312,10879.789508915355,10886.370393721314,10897.022503873335,10907.674614025356
