date,text,followers
2021-04-08 21:45:00,b'RT @sleepdeprivedbo: ranboo saying that his lore will make us not sympathise with him but jokes on him i will go down with c!ranboo\n\nhe kil\xe2\x80\xa6',32
2021-04-08 21:45:00,b'RT @moneyymaya: I\xe2\x80\x99ve been running on autopilot for a very long time now lol.',375
2021-04-08 21:45:00,b'@I__am__moon_ Exactly u know everything so stop lol',1712
2021-04-08 21:45:00,b'@Mark51741188 @cmasisak22 Yes. Neither of them were in our long term plans. They had run their course. Now its the kids turns. LoL',48
2021-04-08 21:44:59,b'RT @beIlbottoms: @yagamiprint Oh sorry.. I guess I\xe2\x80\x99m just a horrible person who\xe2\x80\x99s undeserving of love. I\xe2\x80\x99m just the worst lol I don\xe2\x80\x99t know\xe2\x80\xa6',118
2021-04-08 21:44:59,b'These developers aren\xe2\x80\x99t taking any chances after what happened with Cyberpunk lol https://t.co/JSpNduIOex',467
2021-04-08 21:44:59,b'@mildewAnge The duchess strikes again lol xx',2131
2021-04-08 21:44:59,b'RT @awonderland: I need a hug lol',530
2021-04-08 21:44:59,"b'RT @DavidArbolitos: So a friend of mine mentioned the idea of ""Punished Sumi"" and I wanted to practice with some new Brushes I got, so...yk\xe2\x80\xa6'",4225
2021-04-08 21:44:59,b'when i say being by yourself is soo peaceful people look at me like im lying lol',959
2021-04-08 21:44:59,b'New BM me lol',175
2021-04-08 21:44:59,b'RT @claudioartwork: I am drawing and animating a Confetti video for the last 2 months. Here is Perrie Edwards her scene :) because Little M\xe2\x80\xa6',63
2021-04-08 21:44:59,b'@AshtraySays_ It is fairly recent knowledge for me lol',297
2021-04-08 21:44:59,b'@5xChampCo @TallBiancaXO This funny as hell lol',0
2021-04-08 21:44:59,b'@maiaseals Lol filthy work  honestly',565
2021-04-08 21:44:59,b'She ain\xe2\x80\x99t right lol https://t.co/OG08ffbRuj',533
2021-04-08 21:44:59,b'Yeah she different I would have never got in lol https://t.co/8Y1Lmcg2Cy',687
2021-04-08 21:44:59,"b'RT @tallyohhh: @_PapiAce Aside from everything after the first sentence, day drinking is just more fun anyway lol I love being lit and feel\xe2\x80\xa6'",1453
2021-04-08 21:44:59,b'@sbposeidon @StoryModePC @Retrogamebrews @DonniegRetro Very lol',3132
2021-04-08 21:44:59,b'\xf0\x9f\x98\xad\xf0\x9f\x98\xad I have the worse weed man lol but the weed be so good ...',149
2021-04-08 21:44:59,b'@WristFlickPMo Let me know when you find out lol',40
2021-04-08 21:44:59,b'RT @vettepassby35: She\xe2\x80\x99s one of most talented people ever. She had a top rap album. A top jazz album. A top classical album. A talk show. 1\xe2\x80\xa6',1882
2021-04-08 21:44:58,b'All they gotta do is go back and listen to the Blacc mobb songs on YouTube you can literally hear what Soulja boy s\xe2\x80\xa6 https://t.co/65V5rKqCXb',9943
2021-04-08 21:44:58,b'@tnsnoona Lol thats so stoopid of them \nTheir behavior just like kpoop stans jsksksjsj',293
2021-04-08 21:44:58,b'RT @beIlbottoms: @yagamiprint Oh sorry.. I guess I\xe2\x80\x99m just a horrible person who\xe2\x80\x99s undeserving of love. I\xe2\x80\x99m just the worst lol I don\xe2\x80\x99t know\xe2\x80\xa6',50
2021-04-08 21:44:58,"b""@SwitchWaveYT @fuzzyfromyt How do you get blocked by Fuzzy he's so nice lol""",385
2021-04-08 21:44:58,"b'RT @aniafc: this is the most embarrassing thing i\xe2\x80\x99ve had to do. longer story is in the note attached, but basically i got laid off and need\xe2\x80\xa6'",47
2021-04-08 21:44:58,"b""RT @marsipan_art: He came out more goth(ish) than I wanted lol I'm sorry felix I draw you differently everytime eek https://t.co/Q4jLzmu335""",1743
2021-04-08 21:44:58,b'@foosgonewild Looks like a mocha frap lol',193
2021-04-08 21:44:58,"b'@TemperateMind @mad3adv @RSBNetwork That\xe2\x80\x99s funny, lol!!'",11
2021-04-08 21:44:58,"b'Lol second home is dope. My company office space is here, it\xe2\x80\x99s a really nice environment to be working in \xf0\x9f\xa5\xb0 https://t.co/ITyngaiU6m'",1415
2021-04-08 21:44:58,b'Some of the stuff I be thinking now so crazy like I really am going in the direction that I want to go lol. Be lett\xe2\x80\xa6 https://t.co/eZNkkok7lO',2431
2021-04-08 21:44:58,b'@JerryAllen1991 @THE_BEST_CHAD @pedofac @MomentsTweetor @kkmokou No lol not really.',25
2021-04-08 21:44:58,b'Ohhhh boy he got away with one there lol https://t.co/C64jr6g4RV',488
2021-04-08 21:44:58,"b'@airtight409 @ValaAfshar @RexChapman And seriously, that\xe2\x80\x99s a journey when you can reach ALL of those in one piece.\xe2\x80\xa6 https://t.co/gDG5ToeSAA'",1540
2021-04-08 21:44:57,b'@cxltures im a chicken look lol \n\nhttps://t.co/tDEf8p83kI',22077
2021-04-08 21:44:57,"b'@Simple_On3 Girl, I do not think that I can get that from a store lol'",210
2021-04-08 21:44:57,"b'RT @__briahnuh: I was gonna say say all FAXXXXX, no printer but everyone don\xe2\x80\x99t be getting that reference. You are my heart clearly lol'",731
2021-04-08 21:44:57,b'RT @ICARUSHSL94: @LHHispanic I vote #WatermelonSugar for #BestMusicVideo at the #iHeartAwards lol',3
2021-04-08 21:44:57,b'RT @gawrgura: charge blade lol\nhttps://t.co/TZ8lN06Ozj https://t.co/d5yRwl7zz8',235
2021-04-08 21:44:57,b'RT @49ersSpin: Right now #PayFredWarner lol',1155
2021-04-08 21:44:57,b'RT @de_seanlee: You can\xe2\x80\x99t do shit according to folks on here man lol',2041
2021-04-08 21:44:57,"b""@SpideyBoiKillua That's not bad. Screens seem nice. I mostly do traditional when I draw, so I'm hoping the skills I\xe2\x80\xa6 https://t.co/Iw6C7t8ImX""",724
2021-04-08 21:44:57,b'Someone explain to me why cardi is trending lol',500
2021-04-08 21:44:57,b'@CHSommers @latimes LOL in Polish.',412
2021-04-08 21:44:57,b'@incd343 @danieldpineda1 @MavsStan41 Lol... Luka and KP have issues in one game and the conclusion you can form fro\xe2\x80\xa6 https://t.co/gYNoFfLJjT',380
2021-04-08 21:44:57,b'@Clan_Clueless LOL. Wait! Why Pension Funds? \xf0\x9f\xa4\x94',12555
2021-04-08 21:44:57,b'@SHAgotabigObutt @jaebrielleb Y\xe2\x80\x99all might be the bm club lol just waiting on yonie to drop',2801
2021-04-08 21:44:56,b'@JustJaremi This might be the best response to this lol',92
2021-04-08 21:44:56,b'@NFLFam15 @PatriotsDaily3 @TatumGreater @MySportsUpdate @AlbertBreer Even if the Jets had talent last year.. hard t\xe2\x80\xa6 https://t.co/el88tQly0J',119
2021-04-08 21:44:56,"b'@DrMichaelKocet Yeah, we don\xe2\x80\x99t know everyone here. But following one another doesn\xe2\x80\x99t hurt anyone lol'",165
2021-04-08 21:44:56,"b""@iam_feels @samenappy if na that kind miss I don't mind, I no fit reason am self lol""",296
2021-04-08 21:44:56,"b'@L0rd_parzival @verge LOL, SMH....\xf0\x9f\xa4\xba'",287
2021-04-08 21:44:56,"b'Lol, que the song https://t.co/ftma4rGqCn'",1496
2021-04-08 21:44:56,b'@Billy_chilly hate that they use the emergency alert system for that sort of stuff specifically for that reason. ju\xe2\x80\xa6 https://t.co/xacVmPLn8H',279
2021-04-08 21:44:56,"b'@SamRobertsWX Once a diva, always a diva..... lol'",2594
2021-04-08 21:44:56,"b'@abigitisine Lol you mean the same amnesty that blamed Israel for destroying a human rights org office in gaza, onl\xe2\x80\xa6 https://t.co/le2TfWCESV'",446
2021-04-08 21:44:56,b'Im such a dork lol',4503
2021-04-08 21:44:56,b'@UtdYam1 @tonifcbarca @TheDevil221B @KaineBarcaFC @Vintage_Utd When did i? All i meant was you just assumed i am a barca fan lol',82
2021-04-08 21:44:56,b'@mattgaetz @cnn I think you must be feeling very uncomfortable today!!! Lol I hope you get yours...',23
2021-04-08 21:44:56,"b""@jakedasenpai @BlackSa87753364 It ain't a staple lol, its a trade-off\n\nMany people are willing to give into 30fps a\xe2\x80\xa6 https://t.co/yMIwN8OD9S""",74
2021-04-08 21:44:56,"b""@RayFuentes19 It's a song bruh lol""",599
2021-04-08 21:44:56,b'@TRIKYYY @EliteVoice_ Lol i got you',491
2021-04-08 21:44:56,"b'@Ari_Odukwe @Naija_PR Lol, i go just remember back then for missionary school'",542
2021-04-08 21:44:56,b'@iamsadgizem Oh wow lol nice',782
2021-04-08 21:44:56,b'RT @drewBdooB: Man people really be sleeping on @easeworld  . Everything he\xe2\x80\x99s dropped so far is straight \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5don\xe2\x80\x99t mind my dusty ass work van\xe2\x80\xa6',120
2021-04-08 21:44:56,b'@Kayy_Bee94 90 day ruleeeeeee. Whew. Lol',3044
2021-04-08 21:44:56,b'Why do I keep seeing this lol I never once was embarrassed to be warm\xf0\x9f\xa5\xb2 https://t.co/3hUOrciTJD',139
2021-04-08 21:44:55,b'I\xe2\x80\x99m realizing a lot today lol',429
2021-04-08 21:44:55,b'@TheTweetOfGod Lol. Can you please put a little extra energy to disconnect it? Thank you. Rock on.',65
2021-04-08 21:44:55,b'@tezzzj Lmao I swear !!!! I was just telling Steven earlier like I still look every bit of 18/19 lmao! By the time\xe2\x80\xa6 https://t.co/QuLjVD5RGv',280
2021-04-08 21:44:55,b'@sandibachom LOL even their developer page',868
2021-04-08 21:44:55,b'@stainlessbaby24 @Onyeuwa20000 @NdaliOzegbe @_imhadam My dear! The funny thing was that my mom was giving me malari\xe2\x80\xa6 https://t.co/0Ew3aycwMM',348
2021-04-08 21:44:55,"b'@CryptoIRELAND1 @treidius Lol no it won\xe2\x80\x99t.\n\nMost of my portfolio is ADA fwiw, and I swing trade a small portion.\n\nM\xe2\x80\xa6 https://t.co/waN0tgpV6S'",59
