date,text,followers
2021-04-08 21:39:05,b'RT @indepdubnrth: There are two ways to prevent Doctors voicing concern about injecting the public with DNA or RNA and calling it a vaccine\xe2\x80\xa6',132
2021-04-08 21:38:57,b'RT @emmabo: being vaccinated does NOT mean you can start a theme park on an island populated with dinosaurs cloned from dna found in prehis\xe2\x80\xa6',1080
2021-04-08 21:38:57,"b'RT @charts_k: .@BTS_twt\'s ""DNA"" (2017) has re-entered Gaon Digital Chart Top 200 for the first time since 2019! It has now surpassed 898M d\xe2\x80\xa6'",65
2021-04-08 21:38:56,b'@chlorineidle leigh no off = todas do dna',5100
2021-04-08 21:38:52,b'@gatodacoraline @BTS_twt I vote for #Dynamite for #BestMusicVideo at the 2021 #iHeartAwards @BTS_twt dna',3148
2021-04-08 21:38:51,"b'RT @vagar112: Excited to announce our new behemoth of a model: the Enformer! Unified access to gene expression, TF binding,  &amp; chrom mark p\xe2\x80\xa6'",794
2021-04-08 21:38:50,b'@RagamuffinCrew @dragoon__spirit @MemesDnd It actually says in the lore that it is an imperfect regeneration. Eg if\xe2\x80\xa6 https://t.co/1duyr9LSgf',29
2021-04-08 21:38:47,b'RT @roelverhaak: Delighted that our new paper on the role of extrachromosomal DNA elements as mobile enhancers is online. Wonderful collabo\xe2\x80\xa6',417
2021-04-08 21:38:46,"b'RT @vagar112: Excited to announce our new behemoth of a model: the Enformer! Unified access to gene expression, TF binding,  &amp; chrom mark p\xe2\x80\xa6'",127
2021-04-08 21:38:39,b'Chauvin\xe2\x80\x99s defense discovered a narcotic \xe2\x80\x9cspeedball\xe2\x80\x9d pill with Floyd\xe2\x80\x99s DNA in Chauvin\xe2\x80\x99s squad car.\nA forensic analys\xe2\x80\xa6 https://t.co/Dn8rroEiIl',468
2021-04-08 21:38:35,"b'Not my coworker saying she\'s not getting the vaccine bc it changes your DNA &amp;""Jesus gave us all the DNA he wants us\xe2\x80\xa6 https://t.co/aPjbdxV4gz'",1204
2021-04-08 21:38:28,b'RT @PotatoSmug: Effectiveness means zilch. Nothing that uses \xe2\x80\x9csynthetic code\xe2\x80\x9d to alter my DNA after bypassing my body\xe2\x80\x99s immune system is en\xe2\x80\xa6',3477
2021-04-08 21:38:26,"b'@kylegriffin1 Republicans:\n\nGun purchase - no background check, no id, no waiting.\n\nVoter registration - background\xe2\x80\xa6 https://t.co/c3GMMqOWTp'",439
2021-04-08 21:38:25,b'RT @worldtreeman: Which one you \xe2\x80\x98ave? Which one you got ? The one that alters ya dna or the one that gives ya blood  clots ? \nNeither ta it\xe2\x80\xa6',2593
2021-04-08 21:38:19,b'RT @BTSChartDailyx: \xf0\x9f\x93\x88Most liked @BTS_twt MVs in the last 24h (12AM KST)\xf0\x9f\x8c\x8e\n\n1. Film Out \xe2\x80\x94 79k likes\n2. Dynamite \xe2\x80\x94 28.3k likes\n3. Fake Love \xe2\x80\x94\xe2\x80\xa6',180
2021-04-08 21:38:16,"b""RT @bts_amitan_jp: I'm voting for #Dynamite for #BestMusicVideo at the #iHeartAwards. RT to vote too!\n\n@BTS_twt \nFilm out Life Goes On Stay\xe2\x80\xa6""",30
2021-04-08 21:38:14,b'RT @BTSChartDailyx: [\xf0\x9f\x93\xb6| Top 5 Most Viewed @BTS_twt Music Videos on YouTube \xf0\x9f\x8c\x8e\n\n#1 DNA (2017) \xe2\x80\x93 1.24B\n#2 Boy With Luv (2019) \xe2\x80\x93 1.19B\n#3 Dynam\xe2\x80\xa6',22
2021-04-08 21:38:13,b'do mfs really not know mRNA and DNA are completely different?',54
2021-04-08 21:38:13,"b'RT @XpengMotors: What\xe2\x80\x99s XPeng\xe2\x80\x99s unique DNA and positioning? How was the company built? What makes XPILOT different? Brian Gu, President &amp; V\xe2\x80\xa6'",8
2021-04-08 21:38:12,b'RT @BTSChartDailyx: \xf0\x9f\x93\x88Most viewed @BTS_twt MVs in the last 24h (12AM KST)\xf0\x9f\x8c\x8e\n\n1. Film out \xe2\x80\x94 3.2M views\n2. Dynamite \xe2\x80\x94 2.2M views\n3. Boy with Lu\xe2\x80\xa6',136
2021-04-08 21:38:04,"b'RT @modooborahae: Yay #FakeLove900M!! This is their 4th MV to surpass 900M views after DNA, Boy With Luv and Dynamite! \n\n@BTS_twt #BTS #\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xe2\x80\xa6'",307
2021-04-08 21:37:59,"b'RT @Chloe79268886: This semester, I used DNA sequences to identify red algae specimines from different places. This one is Kumanoa mahlacen\xe2\x80\xa6'",79
2021-04-08 21:37:54,"b'RT @JHpieceofpeace1: j-hope choreo genuis his ability to master various, complex movements in such a short timespan is very impressive. 10\xe2\x80\xa6'",564
2021-04-08 21:37:54,"b""RT @FestusGreen: These bills are being debated by Nigeria's National Assembly:\n\n*National Religious Equity Commission.\n*Agency for Repentan\xe2\x80\xa6""",263
2021-04-08 21:37:52,b'RT @TheWingsOfB: [DATO]\xf0\x9f\x93\x8a\n\nTop 5 videos con m\xc3\xa1s visitas de @BTS_twt en YT! \n\n#1 DNA (2017) \xe2\x80\x93 1.24B\n#2 Boy With Luv (2019) \xe2\x80\x93 1.19B\n#3 Dynamit\xe2\x80\xa6',43
2021-04-08 21:37:49,b'Research on SARS-CoV-2 RNA by scientists at Harvard and MIT has implications for how mRNA vaccines could permanentl\xe2\x80\xa6 https://t.co/l57Idkqkn0',310
2021-04-08 21:37:36,"b""RT @vEEGWP66VJ98hwX: \xe5\xa5\xbd\xe3\x81\x8d\xe2\x9d\xa4\xef\xb8\x8f\n\nI'm voting for #BTSARMY for #BestFanArmy at the #iHeartAwards. RT to vote too!!\n\n@BTS_twt \nFilm out Life Goes On\xe2\x80\xa6""",144
2021-04-08 21:37:26,b'@BTSTurkey @BTS_twt Dna I vote #BTSARMY for #BestFanArmy at the 2021 #iHeartAwards @BTS_twt',158
2021-04-08 21:37:23,"b""@JoeMyGod That sounds pretty badass, really.\n\nBut alien virus doesn't make sense since a virus that affects life he\xe2\x80\xa6 https://t.co/K5keQKKUe5""",7136
2021-04-08 21:37:22,b'RT @BTSChartDailyx: \xf0\x9f\x93\x88Most viewed @BTS_twt MVs in the last 24h (12AM KST)\xf0\x9f\x8c\x8e\n\n1. Film out \xe2\x80\x94 3.2M views\n2. Dynamite \xe2\x80\x94 2.2M views\n3. Boy with Lu\xe2\x80\xa6',22
2021-04-08 21:37:18,b'RT @emmabo: being vaccinated does NOT mean you can start a theme park on an island populated with dinosaurs cloned from dna found in prehis\xe2\x80\xa6',98
2021-04-08 21:37:05,b'@liambeadle @StevenHealer All the nations seek: it is a mystery many seek but few find.\n\nYour father: PATERNAL mito\xe2\x80\xa6 https://t.co/7KkUlbOtBB',71
2021-04-08 21:37:04,b'RT @worldtreeman: Which one you \xe2\x80\x98ave? Which one you got ? The one that alters ya dna or the one that gives ya blood  clots ? \nNeither ta it\xe2\x80\xa6',359
2021-04-08 21:37:02,b'@nickmangwana Zanu pf has mediocrity at the core of its DNA',19
2021-04-08 21:37:02,"b""RT @bts_amitan_jp: I'm voting for #Dynamite for #BestMusicVideo at the #iHeartAwards. RT to vote too!\n\n@BTS_twt \nFilm out Life Goes On Stay\xe2\x80\xa6""",6
2021-04-08 21:36:59,b'@matt_hendo12 @Malachians @b_mc11 Go spread you fake propaganda somewhere else mate. Good luck repeating the Woodwa\xe2\x80\xa6 https://t.co/Q4Pji4rQLD',607
2021-04-08 21:36:57,b'RT @MercedesAMG: The Mercedes-Benz 300 SEL 6.8 AMG \xe2\x80\x93 explained by the @MercedesAMGF1 boss himself: Toto Wolff. He shows you why the spirit\xe2\x80\xa6',277
2021-04-08 21:36:56,"b'@GrimandiTweetss Yep, I don\xe2\x80\x99t get what we are trying to achieve. I don\xe2\x80\x99t like Artetas system (whatever it is), I do\xe2\x80\xa6 https://t.co/gVCslLsHK4'",186
2021-04-08 21:36:46,"b""@kneejerkcubsfan Known the kid since he was 14. Ego isn't even a ripple in his DNA. \xf0\x9f\x98\x82""",2756
2021-04-08 21:36:45,b'RT @emmabo: being vaccinated does NOT mean you can start a theme park on an island populated with dinosaurs cloned from dna found in prehis\xe2\x80\xa6',160
2021-04-08 21:36:44,b'RT @roelverhaak: Delighted that our new paper on the role of extrachromosomal DNA elements as mobile enhancers is online. Wonderful collabo\xe2\x80\xa6',794
2021-04-08 21:36:44,b'RT @dogsfootprint: Ah jeez. Got my DNA test results back\xe2\x80\x94 turns out I\xe2\x80\x99m 50% golden retriever and 50% otter \xf0\x9f\xa6\xa6\n\nVia: MORTYSMlTH\n\n#dog #dogs #\xe2\x80\xa6',347
2021-04-08 21:36:38,b'@chrismd10 Remember last year you thought arteta could get you in the CL?\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',70
2021-04-08 21:36:37,b'RT @KicksDeals: The NEW @LEGO_Group x adidas UltraBOOST DNA is direct from @adidasUS at 10 AM ET with FREE shipping. #promotion\n\n\xe2\x9e\xa1\xef\xb8\x8f\xe2\x9e\xa1\xef\xb8\x8f https\xe2\x80\xa6',130
2021-04-08 21:36:33,"b""RT @bts_amitan_jp: I'm voting for #Dynamite for #BestMusicVideo at the #iHeartAwards. RT to vote too!\n\n@BTS_twt \nFilm out Life Goes On Stay\xe2\x80\xa6""",104
2021-04-08 21:36:26,b'RT @TheWingsOfB: [DATO]\xf0\x9f\x93\x8a\n\nTop 5 videos con m\xc3\xa1s visitas de @BTS_twt en YT! \n\n#1 DNA (2017) \xe2\x80\x93 1.24B\n#2 Boy With Luv (2019) \xe2\x80\x93 1.19B\n#3 Dynamit\xe2\x80\xa6',212
2021-04-08 21:36:21,"b'RT @LiveScience: People living with depression might not look any different on the outside, but the data suggests their DNA can undergo sig\xe2\x80\xa6'",1783
2021-04-08 21:36:20,b'RT @PotatoSmug: Effectiveness means zilch. Nothing that uses \xe2\x80\x9csynthetic code\xe2\x80\x9d to alter my DNA after bypassing my body\xe2\x80\x99s immune system is en\xe2\x80\xa6',43
2021-04-08 21:36:17,b'RT @PotatoSmug: Effectiveness means zilch. Nothing that uses \xe2\x80\x9csynthetic code\xe2\x80\x9d to alter my DNA after bypassing my body\xe2\x80\x99s immune system is en\xe2\x80\xa6',45
2021-04-08 21:36:17,b'RT @CryptoClones: Crypto Clone #046 available now on @opensea!\n\nThis is totally not the owner of Chum Bucket and his DNA is a very secret r\xe2\x80\xa6',228
2021-04-08 21:36:16,"b""RT @roryherbert: @LozzaFox If there isn't such a thing as a 'native Brit', could you please explain my DNA results, Laurence? https://t.co/\xe2\x80\xa6""",944
2021-04-08 21:36:16,b'@ANorman914 @nigel_callaghan @EJGreen9 @AndrewRTDavies @YesCymru Err no. Welsh speakers tend to have DNA markers th\xe2\x80\xa6 https://t.co/97KjyCIjtx',36
2021-04-08 21:36:01,b'RT @NIH_CommonFund: Check out the @4DNucleome funded research page on the #NIHCommonFund site to see all past and present research projects\xe2\x80\xa6',2854
2021-04-08 21:36:00,"b'@_po_sah_6 Yea my dna did change, I\xe2\x80\x99m actually 10% prettier now\xf0\x9f\x98\x81'",533
2021-04-08 21:35:47,b'RT @FrankGeurts3: @adela_buzescu @RealAMPeople Stopped it for a while. Then started it up. The EMA also said today that in the last 6 month\xe2\x80\xa6',1425
2021-04-08 21:35:44,b'UNO token will be a legit great token! Can\xe2\x80\x99t wait to buy  $UNO ones it goes live. Check @unoreinsure\n\n$doge $fmt\xe2\x80\xa6 https://t.co/UP2sUBp45x',6
2021-04-08 21:35:43,b'RT @emmabo: being vaccinated does NOT mean you can start a theme park on an island populated with dinosaurs cloned from dna found in prehis\xe2\x80\xa6',942
2021-04-08 21:35:42,b'i\xe2\x80\x99m willing to trade my timeless wisdom holistic warmth and charmingly quick wit for some norwegian DNA on the next\xe2\x80\xa6 https://t.co/ZK1K4df3OJ',442
2021-04-08 21:35:41,b'@AquilaImperii I mean Cubans are probably like 50-75% your Spanish DNA lol',737
2021-04-08 21:35:40,"b'RT @vagar112: Excited to announce our new behemoth of a model: the Enformer! Unified access to gene expression, TF binding,  &amp; chrom mark p\xe2\x80\xa6'",4185
2021-04-08 21:35:36,b'Crypto Clone #046 available now on @opensea!\n\nThis is totally not the owner of Chum Bucket and his DNA is a very se\xe2\x80\xa6 https://t.co/W6cu0c3E0L',44
2021-04-08 21:35:14,b'RT @AndyMitten: Lindelof just shouted \xe2\x80\x9che\xe2\x80\x99s screaming like a girl\xe2\x80\x9d after Puertas went down.',70
2021-04-08 21:35:11,b'RT @BTSChartDailyx: \xf0\x9f\x93\x88Most liked @BTS_twt MVs in the last 24h (12AM KST)\xf0\x9f\x8c\x8e\n\n1. Film Out \xe2\x80\x94 79k likes\n2. Dynamite \xe2\x80\x94 28.3k likes\n3. Fake Love \xe2\x80\x94\xe2\x80\xa6',38
2021-04-08 21:34:59,"b'@Astrolog3Lover I once had clients, and when I did the charts of the adults and children, they ALL had Mars in Virg\xe2\x80\xa6 https://t.co/AVMjYoi6AC'",451
2021-04-08 21:34:49,b'RT @BTSChartDailyx: \xf0\x9f\x93\x88Most viewed @BTS_twt MVs in the last 24h (12AM KST)\xf0\x9f\x8c\x8e\n\n1. Film out \xe2\x80\x94 3.2M views\n2. Dynamite \xe2\x80\x94 2.2M views\n3. Boy with Lu\xe2\x80\xa6',554
2021-04-08 21:34:45,"b'I\xe2\x80\x99m not #ArtetaOut, because it won\xe2\x80\x99t make any difference. We\xe2\x80\x99ve been thru several managers, scads of players - same\xe2\x80\xa6 https://t.co/Gp6yKnHtc5'",1201
2021-04-08 21:34:42,b'@CtrlAltDel_USA @nycnash @malkabethwendy @JustaCoinToss Try an introductory Immunology textbook\n\nyes the DNA in the\xe2\x80\xa6 https://t.co/ps4kY6MGvt',2297
2021-04-08 21:34:40,"b'RT @inqobile_ingwe: At the beginning of my consultation work, I used to struggle to channel iDlozi when consulting with older, black men be\xe2\x80\xa6'",1407
2021-04-08 21:34:38,b'RT @warmshadow7: @btschartdata @BTS_twt Stream DNA it\xe2\x80\x99s really close to 400 millions https://t.co/z9RspPwHkq',33
2021-04-08 21:34:34,b'@JayFay75 @aaronfromcanada @mrkeeny @ScottAdamsSays 99.7% of nothing happening if you get it VS a 90% gene alternat\xe2\x80\xa6 https://t.co/EW9Z9qk9Jk',14
2021-04-08 21:34:28,"b""RT @bts_amitan_jp: I'm voting for #BTSARMY for #BestFanArmy at the #iHeartAwards. RT to vote too!!\n\n@BTS_twt \nFilm out Life Goes On Stay Go\xe2\x80\xa6""",551
2021-04-08 21:34:25,b'RT @PotatoSmug: Effectiveness means zilch. Nothing that uses \xe2\x80\x9csynthetic code\xe2\x80\x9d to alter my DNA after bypassing my body\xe2\x80\x99s immune system is en\xe2\x80\xa6',139
2021-04-08 21:34:23,b'@RexChapman Damn good DNA!',968
2021-04-08 21:34:15,b'RT @BTSChartDailyx: \xf0\x9f\x93\x88Most liked @BTS_twt MVs in the last 24h (12AM KST)\xf0\x9f\x8c\x8e\n\n1. Film Out \xe2\x80\x94 79k likes\n2. Dynamite \xe2\x80\x94 28.3k likes\n3. Fake Love \xe2\x80\x94\xe2\x80\xa6',554
2021-04-08 21:34:13,b'@LookNoFurther4 No not yet. The family provided DNA samples to DOD. Many locals in that area stated that a lot of t\xe2\x80\xa6 https://t.co/EjTnzcE1LX',2
2021-04-08 21:34:13,b'RT @pjmngallery: park jimin is truly the most beautiful man i\xe2\x80\x99ve ever seen https://t.co/kBwdvgM57j',32
2021-04-08 21:34:09,b'Which one you \xe2\x80\x98ave? Which one you got ? The one that alters ya dna or the one that gives ya blood  clots ? \nNeither\xe2\x80\xa6 https://t.co/UvB6oozL1n',5822
2021-04-08 21:34:06,b'RT @emmabo: being vaccinated does NOT mean you can start a theme park on an island populated with dinosaurs cloned from dna found in prehis\xe2\x80\xa6',4234
2021-04-08 21:34:03,b'Energy transmission by gold nanoparticles coupled to DNA structures https://t.co/lWoHeIgzqs #SofiaITC #Technology #Innovation',497
2021-04-08 21:34:01,b'1st shot alien DNA (moderna) at the beautiful Pat Sajak Pavilion https://t.co/sxgapOfHTL',1431
2021-04-08 21:33:58,"b'@JonRom78 @arbutuspointBC @dziri_nadir @AIPAC Merneptah stele references what is Israel, along with other historica\xe2\x80\xa6 https://t.co/CmJ8eVxwmp'",1020
2021-04-08 21:33:57,b'@alkirawi @MarkAnderson22b @Carolynkimbrly @bebeni213 @SaharaReporters @PoliceNG primitivenss is in your DNA',98
2021-04-08 21:33:55,"b""@roryherbert @LozzaFox He can't because he's talking bollocks and placing himself comfortably within the multiculti\xe2\x80\xa6 https://t.co/7rtOop3OV0""",430
2021-04-08 21:33:54,"b""RT @bts_amitan_jp: I'm voting for #BTSARMY for #BestFanArmy at the #iHeartAwards. RT to vote too!!\n\n@BTS_twt \nFilm out Life Goes On Stay Go\xe2\x80\xa6""",1
2021-04-08 21:33:49,b'RT @pauladefarasin: You carry the DNA seed of God... #rooted https://t.co/Wq0bkd5Qkf',489
2021-04-08 21:33:44,b'RT @verge: Adidas\xe2\x80\x99 new kicks can be customized with Lego bricks https://t.co/85uMcvb9nB https://t.co/WS2RzugauY',82
2021-04-08 21:33:44,"b""RT @bts_amitan_jp: I'm voting for #Dynamite for #BestMusicVideo at the #iHeartAwards. RT to vote too!\n\n@BTS_twt \nFilm out Life Goes On Stay\xe2\x80\xa6""",1
2021-04-08 21:33:38,b'Oldest DNA from a Homo sapiens reveals surprisingly recent Neanderthal ancestry https://t.co/manDL0yKLk',514
2021-04-08 21:33:37,b'@BatmanateePhD I think the accuracy of DNA splicing in Jurassic Park would be a fascinating topic.',1401
2021-04-08 21:33:37,b'RT @BTSChartDailyx: \xf0\x9f\x93\x88Most viewed @BTS_twt MVs in the last 24h (12AM KST)\xf0\x9f\x8c\x8e\n\n1. Film out \xe2\x80\x94 3.2M views\n2. Dynamite \xe2\x80\x94 2.2M views\n3. Boy with Lu\xe2\x80\xa6',90
2021-04-08 21:33:35,b'@Dame_DNA Of course it would arrive then!!',913
2021-04-08 21:33:34,"b""RT @bts_amitan_jp: I'm voting for #Dynamite for #BestMusicVideo at the #iHeartAwards. RT to vote too!\n\n@BTS_twt \nFilm out Life Goes On Stay\xe2\x80\xa6""",108
2021-04-08 21:33:33,"b'@JohnJonhson16 @soulquarius_ @AlexDGallant None of the 3 approved in the US have the virus in it, they all have eit\xe2\x80\xa6 https://t.co/D456pWKFiJ'",82
2021-04-08 21:33:30,"b""Becoming a #BusinessOfExperience means making customer obsession a part of your company DNA. Accenture's latest res\xe2\x80\xa6 https://t.co/YYfeQH2Xh6""",288
2021-04-08 21:33:29,b'RT @1000summer2: @bts_amitan_jp @ayasweet252525 @BTS_twt BTS YT\n\xf0\x9f\x8e\x9e\xef\xb8\x8f Film out\n\xe2\x96\xb6\xef\xb8\x8fhttps://t.co/iH23CK5HxG\n\n\xf0\x9f\x95\xba Dynamite\n\xe2\x96\xb6\xef\xb8\x8fhttps://t.co/HTkNAXlAhU\xe2\x80\xa6',1
2021-04-08 21:33:24,b'RT @norimisa1127: @bts_amitan_jp @BTS_twt YouTube\xe5\x86\x8d\xe7\x94\x9f\xf0\x9f\x92\x9c\n#Dynamite #FaveChoreography #iHeartAwards @BTS_twt\nFilm out Life goes on Dynamite Stay\xe2\x80\xa6',1
2021-04-08 21:33:20,b'RT @sipranos3go: #BTSARMY #BestFanArmy #iHeartAwards\n@BTS_twt\n\nLife Goes On Blue&amp;Grey Dynamite Film Out Stay Gold Your eyes tell Boy With L\xe2\x80\xa6',142
2021-04-08 21:33:18,"b'@Yazoo_Remnant The redhead turned and twisted until he could look into Yazoo\'s eyes. ""They\'re stronger and will des\xe2\x80\xa6 https://t.co/3RKHSCqohG'",373
2021-04-08 21:33:16,b'RT @indepdubnrth: There are two ways to prevent Doctors voicing concern about injecting the public with DNA or RNA and calling it a vaccine\xe2\x80\xa6',37
2021-04-08 21:33:15,b'RT @markgoldbridge: Lol. Lingard made you relevant',70
2021-04-08 21:33:07,"b""RT @bts_amitan_jp: I'm voting for #Dynamite for #BestMusicVideo at the #iHeartAwards. RT to vote too!\n\n@BTS_twt \nFilm out Life Goes On Stay\xe2\x80\xa6""",231
2021-04-08 21:33:07,b'RT @dogsfootprint: Ah jeez. Got my DNA test results back\xe2\x80\x94 turns out I\xe2\x80\x99m 50% golden retriever and 50% otter \xf0\x9f\xa6\xa6\n\nVia: MORTYSMlTH\n\n#dog #dogs #\xe2\x80\xa6',2356
2021-04-08 21:33:04,"b'trap shi in my dna, I can\xe2\x80\x99t help but catch ah play.'",2347
2021-04-08 21:33:02,"b""so um ye make sure y'all go listen to in my dna at midnight bc it means a lot to max and harvey and their family so\xe2\x80\xa6 https://t.co/bPB6zKqmpN""",256
2021-04-08 21:33:00,b'@la_vrooman A major drug for my study was so backordered and delayed that we had to figure out how to make our own.\xe2\x80\xa6 https://t.co/PNOpnJXOoY',2335
2021-04-08 21:32:58,"b""RT @ProtectionArmy: Tae's voice on bridge in DNA is sexy. When all the music fades and his thick voice comes in.... HEAVEN. \xe2\x9c\xa8 MAGIC \xe2\x9c\xa8 HYPNO\xe2\x80\xa6""",51
2021-04-08 21:32:57,"b""RT @ayasweet252525: @bts_amitan_jp @BTS_twt I'm voting for #BTSARMY for #BestFanArmy at the #iHeartAwards. RT to vote too!!\n\n@BTS_twt \nFilm\xe2\x80\xa6""",1
